mother_pid,wav,child_pid,child_wav,child_age,child_gender,child_enroll,mother_wav,mother_edu,mother_birthy,mother_pa401ccode,mother_birth_prov
210930105.0,2020,210930106.0,2020.0,15.0,0.0,1.0,2020.0,5.0,1982.0,,
210930105.0,2020,210930106.0,2020.0,15.0,0.0,1.0,2020.0,5.0,1982.0,,
210946101.0,2020,210946105.0,2020.0,13.0,1.0,1.0,,,,,
210946101.0,2020,210946105.0,2020.0,13.0,1.0,1.0,,,,,
210956104.0,2020,210956105.0,2020.0,15.0,1.0,1.0,2020.0,,,,
210995101.0,2020,210995102.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1982.0,,
210995101.0,2020,210995102.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1982.0,,
211032104.0,2020,211032401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
211032104.0,2020,211032401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
211044101.0,2020,211044102.0,2020.0,17.0,1.0,1.0,2020.0,4.0,1976.0,,
211051104.0,2020,211051105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1983.0,,
211051104.0,2020,211051105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1983.0,,
211059101.0,2020,211059103.0,2020.0,11.0,0.0,1.0,2020.0,,1967.0,,
211059101.0,2020,211059103.0,2020.0,11.0,0.0,1.0,2020.0,,1967.0,,
211097101.0,2020,211097103.0,2020.0,19.0,0.0,1.0,2020.0,4.0,1976.0,,
211181105.0,2020,211181106.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1981.0,,
211181105.0,2020,211181106.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1981.0,,
211188101.0,2020,211188103.0,2020.0,18.0,0.0,0.0,2020.0,4.0,1980.0,,
211190101.0,2020,211190103.0,2020.0,15.0,1.0,1.0,2020.0,,1972.0,,
211190101.0,2020,211190103.0,2020.0,15.0,1.0,1.0,2020.0,,1972.0,,
211191104.0,2020,211191105.0,2020.0,19.0,0.0,0.0,2020.0,3.0,1976.0,,
211198102.0,2020,211198103.0,2020.0,13.0,0.0,1.0,2020.0,,1968.0,,
211198102.0,2020,211198103.0,2020.0,13.0,0.0,1.0,2020.0,,1968.0,,
211200101.0,2020,211200103.0,2020.0,19.0,0.0,1.0,2020.0,4.0,1978.0,,
211201106.0,2020,211201107.0,2020.0,11.0,0.0,1.0,,,,,
211201106.0,2020,211201107.0,2020.0,11.0,0.0,1.0,,,,,
211249101.0,2020,211249103.0,2020.0,16.0,1.0,1.0,2020.0,5.0,1979.0,,
211258101.0,2020,211258104.0,2020.0,13.0,1.0,1.0,2020.0,6.0,1983.0,,
211281551.0,2020,211281102.0,2020.0,15.0,0.0,1.0,,,,,
211281551.0,2020,211281102.0,2020.0,15.0,0.0,1.0,,,,,
211298102.0,2020,211298103.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1979.0,,
211298102.0,2020,211298103.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1979.0,,
211338104.0,2020,211338105.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1983.0,,
211338104.0,2020,211338105.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1983.0,,
411547107.0,2020,411547105.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1976.0,,
211353105.0,2020,211353106.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1990.0,,
211353105.0,2020,211353106.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1990.0,,
211455101.0,2020,211455105.0,2020.0,11.0,1.0,1.0,,,,,
211460104.0,2020,211460105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1985.0,,
211460104.0,2020,211460105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1985.0,,
211470102.0,2020,211470401.0,2020.0,10.0,0.0,1.0,2020.0,3.0,1987.0,,
211470102.0,2020,211470401.0,2020.0,10.0,0.0,1.0,2020.0,3.0,1987.0,,
211473102.0,2020,211473103.0,2020.0,17.0,1.0,1.0,2020.0,4.0,1979.0,,
211478101.0,2020,211478103.0,2020.0,18.0,0.0,1.0,2020.0,4.0,1980.0,,
211491104.0,2020,211491105.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1987.0,,
211491104.0,2020,211491105.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1987.0,,
211518104.0,2020,211518105.0,2020.0,18.0,0.0,1.0,2020.0,5.0,1977.0,,
211538103.0,2020,211538104.0,2020.0,18.0,0.0,1.0,2020.0,0.0,1978.0,,
211542101.0,2020,211542105.0,2020.0,11.0,0.0,1.0,2020.0,,,,
211558103.0,2020,211558104.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1978.0,,
211597102.0,2020,211597103.0,2020.0,19.0,0.0,1.0,,,,,
211604102.0,2020,211604103.0,2020.0,12.0,1.0,1.0,2020.0,5.0,1980.0,,
211654102.0,2020,211654105.0,2020.0,13.0,0.0,1.0,2020.0,6.0,1981.0,,
211654102.0,2020,211654105.0,2020.0,13.0,0.0,1.0,2020.0,6.0,1981.0,,
211714102.0,2020,211714104.0,2020.0,11.0,1.0,1.0,2020.0,,1943.0,,
211714102.0,2020,211714104.0,2020.0,11.0,1.0,1.0,2020.0,,1943.0,,
211715101.0,2020,211715103.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1976.0,,
211715101.0,2020,211715103.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1976.0,,
211773101.0,2020,211773106.0,2020.0,18.0,1.0,1.0,2020.0,,1968.0,,
211774101.0,2020,211774103.0,2020.0,19.0,1.0,1.0,2020.0,,1963.0,,
211787101.0,2020,211787103.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1982.0,,
211795104.0,2020,211795105.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
211795104.0,2020,211795105.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
211814101.0,2020,211814103.0,2020.0,18.0,0.0,1.0,2020.0,4.0,1980.0,,
211827401.0,2020,211827102.0,2020.0,15.0,0.0,0.0,,,,,
211827401.0,2020,211827102.0,2020.0,15.0,0.0,0.0,,,,,
211837104.0,2020,211837105.0,2020.0,14.0,0.0,1.0,2020.0,6.0,1979.0,,
211837104.0,2020,211837105.0,2020.0,14.0,0.0,1.0,2020.0,6.0,1979.0,,
211838102.0,2020,211838103.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1982.0,,
211838102.0,2020,211838103.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1982.0,,
211874104.0,2020,211874105.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1981.0,,
211874104.0,2020,211874105.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1981.0,,
211886103.0,2020,211886104.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1983.0,,
211886103.0,2020,211886104.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1983.0,,
211889431.0,2020,211889102.0,2020.0,19.0,1.0,1.0,2020.0,,1962.0,,
211892102.0,2020,211892103.0,2020.0,18.0,0.0,1.0,2020.0,5.0,1978.0,,
211926102.0,2020,211926105.0,2020.0,11.0,0.0,1.0,2020.0,3.0,1988.0,,
211936102.0,2020,211936103.0,2020.0,18.0,1.0,0.0,,,,,
211940101.0,2020,211940105.0,2020.0,19.0,1.0,1.0,2020.0,4.0,1980.0,,
441700109.0,2020,441700115.0,2020.0,17.0,0.0,1.0,2020.0,3.0,1979.0,,
520318104.0,2020,520318106.0,2020.0,11.0,1.0,1.0,,,,,
520318104.0,2020,520318106.0,2020.0,11.0,1.0,1.0,,,,,
520384104.0,2020,520384105.0,2020.0,16.0,1.0,1.0,2020.0,3.0,1982.0,,
520532104.0,2020,520532106.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1980.0,,
620723104.0,2020,620723105.0,2020.0,13.0,1.0,1.0,,,,,
620723104.0,2020,620723105.0,2020.0,13.0,1.0,1.0,,,,,
130500101.0,2020,130500103.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1985.0,,
220046101.0,2020,220046103.0,2020.0,19.0,0.0,1.0,2020.0,,1969.0,,
220051101.0,2020,220051103.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1981.0,,
220058104.0,2020,220058105.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1981.0,,
220059101.0,2020,220059103.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1976.0,,
220059101.0,2020,220059103.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1976.0,,
220071102.0,2020,220071103.0,2020.0,18.0,1.0,1.0,2020.0,4.0,1980.0,,
220085101.0,2020,220085103.0,2020.0,19.0,0.0,0.0,2020.0,4.0,1979.0,,
220086101.0,2020,220086103.0,2020.0,19.0,0.0,1.0,2020.0,3.0,1976.0,,
220104104.0,2020,220104106.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1989.0,,
220104104.0,2020,220104106.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1989.0,,
220126102.0,2020,220126103.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1979.0,,
220138101.0,2020,220138103.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1982.0,,
220138101.0,2020,220138103.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1982.0,,
220149102.0,2020,220149103.0,2020.0,17.0,0.0,1.0,2020.0,5.0,1978.0,,
220178102.0,2020,220178103.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1978.0,,
220178102.0,2020,220178103.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1978.0,,
220180102.0,2020,220180103.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1980.0,,
220258102.0,2020,220258103.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1983.0,,
220261102.0,2020,220261103.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1984.0,,
220261102.0,2020,220261103.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1984.0,,
220279104.0,2020,220279106.0,2020.0,15.0,1.0,1.0,2020.0,,1970.0,,
220279104.0,2020,220279106.0,2020.0,15.0,1.0,1.0,2020.0,,1970.0,,
220294104.0,2020,220294106.0,2020.0,18.0,1.0,0.0,,,,,
220309102.0,2020,220309103.0,2020.0,19.0,0.0,1.0,2020.0,4.0,1976.0,,
220314103.0,2020,220314104.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1984.0,,
220314103.0,2020,220314104.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1984.0,,
220319101.0,2020,220319103.0,2020.0,14.0,0.0,1.0,2020.0,6.0,1982.0,,
220335104.0,2020,220335105.0,2020.0,13.0,1.0,1.0,,,,,
220335104.0,2020,220335105.0,2020.0,13.0,1.0,1.0,,,,,
210083104.0,2020,210083105.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1982.0,,
210083104.0,2020,210083105.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1982.0,,
220228104.0,2020,220228401.0,2020.0,10.0,1.0,1.0,,,,,
210933104.0,2020,210933105.0,2020.0,14.0,1.0,1.0,,,,,
110020106.0,2020,222320401.0,2020.0,14.0,1.0,1.0,2020.0,5.0,1976.0,,
223060651.0,2020,230025105.0,2020.0,13.0,1.0,1.0,,,,,
230025104.0,2020,230025105.0,2020.0,13.0,1.0,1.0,,,,,
230112101.0,2020,230112104.0,2020.0,13.0,1.0,1.0,2020.0,7.0,1982.0,,
230560103.0,2020,230560105.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1981.0,,
411743104.0,2020,225025504.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1989.0,,
350103105.0,2020,350103106.0,2020.0,14.0,1.0,1.0,2020.0,0.0,1982.0,,
360017104.0,2020,360017105.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1983.0,,
226514551.0,2020,340073106.0,2020.0,13.0,1.0,1.0,,,,,
226514551.0,2020,340073106.0,2020.0,13.0,1.0,1.0,,,,,
226551501.0,2020,340111103.0,2020.0,18.0,0.0,1.0,,,,,
370598101.0,2020,370598105.0,2020.0,15.0,1.0,0.0,2020.0,3.0,1983.0,,
370598101.0,2020,370598105.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1983.0,,
228838551.0,2020,411772401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1987.0,,
411603105.0,2020,411603106.0,2020.0,19.0,0.0,1.0,2020.0,,1975.0,,
230008103.0,2020,230008104.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1978.0,,
230008103.0,2020,230008104.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1978.0,,
230038101.0,2020,230038103.0,2020.0,17.0,0.0,1.0,2020.0,3.0,1981.0,,
230045101.0,2020,230045103.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1985.0,,
230045101.0,2020,230045103.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1985.0,,
230059101.0,2020,230059103.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1986.0,,
230059101.0,2020,230059103.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1986.0,,
230073104.0,2020,230073105.0,2020.0,15.0,0.0,1.0,,,,,
230073104.0,2020,230073105.0,2020.0,15.0,0.0,1.0,,,,,
230081104.0,2020,230081105.0,2020.0,17.0,0.0,1.0,2020.0,,1975.0,,
230082101.0,2020,230082104.0,2020.0,19.0,1.0,0.0,2020.0,3.0,1979.0,,
230089104.0,2020,230089105.0,2020.0,17.0,1.0,1.0,2020.0,4.0,1978.0,,
230099101.0,2020,230099103.0,2020.0,19.0,1.0,0.0,2020.0,,1962.0,,
230111101.0,2020,230111102.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1976.0,,
230133101.0,2020,230133103.0,2020.0,18.0,1.0,1.0,2020.0,,1974.0,,
230178101.0,2020,230178104.0,2020.0,14.0,1.0,1.0,2020.0,,1969.0,,
230185103.0,2020,230185104.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
230185103.0,2020,230185104.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
230186101.0,2020,230186103.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1983.0,,
230186101.0,2020,230186103.0,2020.0,13.0,0.0,0.0,2020.0,4.0,1983.0,,
230220101.0,2020,230220103.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1982.0,,
230224102.0,2020,230224103.0,2020.0,19.0,0.0,0.0,2020.0,4.0,1980.0,,
230227101.0,2020,230227103.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1982.0,,
230246101.0,2020,230246104.0,2020.0,14.0,0.0,1.0,2020.0,7.0,1977.0,,
230246101.0,2020,230246104.0,2020.0,14.0,0.0,1.0,2020.0,7.0,1977.0,,
230269101.0,2020,230269102.0,2020.0,18.0,0.0,1.0,2020.0,5.0,1976.0,,
230275101.0,2020,230275103.0,2020.0,18.0,1.0,1.0,2020.0,,1975.0,,
230277102.0,2020,230277103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1978.0,,
230277102.0,2020,230277103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1978.0,,
230305101.0,2020,230305103.0,2020.0,16.0,0.0,0.0,2020.0,6.0,1978.0,,
230306101.0,2020,230306103.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1977.0,,
230306101.0,2020,230306103.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1977.0,,
230343101.0,2020,230343103.0,2020.0,16.0,0.0,1.0,2020.0,5.0,1980.0,,
230363101.0,2020,230363103.0,2020.0,17.0,1.0,1.0,2020.0,7.0,1980.0,,
230370101.0,2020,230370103.0,2020.0,16.0,0.0,1.0,,,,,
230385101.0,2020,230385103.0,2020.0,13.0,1.0,1.0,2020.0,6.0,1984.0,,
230389101.0,2020,230389102.0,2020.0,17.0,1.0,1.0,2020.0,,1970.0,,
230402103.0,2020,230402104.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1983.0,,
230402103.0,2020,230402104.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1983.0,,
230421101.0,2020,230421104.0,2020.0,12.0,1.0,1.0,2020.0,3.0,1977.0,,
230421101.0,2020,230421104.0,2020.0,12.0,1.0,1.0,2020.0,3.0,1977.0,,
230435106.0,2020,230435107.0,2020.0,11.0,0.0,1.0,2020.0,3.0,1989.0,,
230435106.0,2020,230435107.0,2020.0,11.0,0.0,1.0,2020.0,3.0,1989.0,,
230455101.0,2020,230455103.0,2020.0,18.0,1.0,1.0,2020.0,6.0,1977.0,,
230456102.0,2020,230456103.0,2020.0,16.0,0.0,1.0,,,,,
230472431.0,2020,230472102.0,2020.0,18.0,0.0,1.0,2020.0,,1974.0,,
230474104.0,2020,230474105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1986.0,,
230474104.0,2020,230474105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1986.0,,
230487102.0,2020,230487103.0,2020.0,19.0,0.0,1.0,2020.0,,1969.0,,
230488581.0,2020,230488104.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1982.0,,
230510101.0,2020,230510104.0,2020.0,13.0,0.0,1.0,2020.0,,1969.0,,
230510101.0,2020,230510104.0,2020.0,13.0,0.0,1.0,2020.0,,1969.0,,
230566102.0,2020,230566103.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1979.0,,
230571103.0,2020,230571105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1988.0,,
230571103.0,2020,230571105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1988.0,,
230587101.0,2020,230587103.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1981.0,,
230589101.0,2020,230589103.0,2020.0,17.0,0.0,1.0,2020.0,,1966.0,,
230591102.0,2020,230591103.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1980.0,,
230591102.0,2020,230591103.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1980.0,,
441206102.0,2020,441206103.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1978.0,,
441206102.0,2020,441206103.0,2020.0,13.0,0.0,1.0,2020.0,5.0,1978.0,,
610267102.0,2020,610267105.0,2020.0,14.0,0.0,1.0,,,,,
610267102.0,2020,610267105.0,2020.0,14.0,0.0,1.0,,,,,
620263104.0,2020,620263107.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1982.0,,
620263104.0,2020,620263107.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1982.0,,
510793104.0,2020,510793105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1984.0,,
510793104.0,2020,510793105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1984.0,,
620804102.0,2020,620804103.0,2020.0,19.0,1.0,1.0,2020.0,,1975.0,,
235024551.0,2020,621081601.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1986.0,,
210730104.0,2020,210730107.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1986.0,,
210730104.0,2020,210730107.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1986.0,,
370084104.0,2020,370084105.0,2020.0,13.0,1.0,1.0,,,,,
370084104.0,2020,370084105.0,2020.0,13.0,1.0,1.0,,,,,
211714103.0,2020,211714104.0,2020.0,11.0,1.0,1.0,2020.0,,1974.0,,
211714103.0,2020,211714104.0,2020.0,11.0,1.0,1.0,2020.0,,1974.0,,
140007105.0,2020,140007107.0,2020.0,16.0,1.0,1.0,2020.0,5.0,1983.0,,
140358104.0,2020,140358105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1983.0,,
140358104.0,2020,140358105.0,2020.0,13.0,1.0,0.0,2020.0,4.0,1983.0,,
210420103.0,2020,241193502.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1984.0,,
210420103.0,2020,241193502.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1984.0,,
370170103.0,2020,370170105.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1979.0,,
245596551.0,2020,411469106.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1990.0,,
245596551.0,2020,411469106.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1990.0,,
411649101.0,2020,411649102.0,2020.0,13.0,1.0,1.0,2020.0,,1971.0,,
411649101.0,2020,411649102.0,2020.0,13.0,1.0,1.0,2020.0,,1971.0,,
430595104.0,2020,430595105.0,2020.0,11.0,0.0,1.0,2020.0,,,,
430595104.0,2020,430595105.0,2020.0,11.0,0.0,1.0,2020.0,,,,
440417104.0,2020,440417106.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1983.0,,
440417104.0,2020,440417106.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1983.0,,
370497105.0,2020,370497106.0,2020.0,11.0,1.0,1.0,,,,,
410511104.0,2020,410511105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1990.0,,
410511104.0,2020,410511105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1990.0,,
410563104.0,2020,248516504.0,2020.0,12.0,0.0,0.0,2020.0,4.0,1989.0,,
410563104.0,2020,248516504.0,2020.0,12.0,0.0,0.0,2020.0,4.0,1989.0,,
411398431.0,2020,411398401.0,2020.0,10.0,1.0,1.0,,,,,
411398431.0,2020,411398401.0,2020.0,10.0,1.0,0.0,,,,,
530127101.0,2020,530127105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1989.0,,
530127101.0,2020,530127105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1989.0,,
430005103.0,2020,430005105.0,2020.0,19.0,1.0,1.0,2020.0,,1971.0,,
620811104.0,2020,620811105.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1988.0,,
620811104.0,2020,620811105.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1988.0,,
621139105.0,2020,621139106.0,2020.0,11.0,1.0,1.0,2020.0,10.0,1984.0,,
130914104.0,2020,130914106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1987.0,,
130914104.0,2020,130914106.0,2020.0,12.0,0.0,0.0,2020.0,4.0,1987.0,,
510886104.0,2020,510886105.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1982.0,,
230465104.0,2020,230465105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1985.0,,
230465104.0,2020,230465105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1985.0,,
410263104.0,2020,410263105.0,2020.0,15.0,1.0,1.0,2020.0,5.0,1978.0,,
410263104.0,2020,410263105.0,2020.0,15.0,1.0,1.0,2020.0,5.0,1978.0,,
410396104.0,2020,410396105.0,2020.0,13.0,1.0,1.0,2020.0,5.0,1987.0,,
410396104.0,2020,410396105.0,2020.0,13.0,1.0,1.0,2020.0,5.0,1987.0,,
220045105.0,2020,220045106.0,2020.0,18.0,1.0,1.0,2020.0,5.0,1980.0,,
441072105.0,2020,441072106.0,2020.0,12.0,1.0,1.0,2020.0,3.0,1982.0,,
441072105.0,2020,441072106.0,2020.0,12.0,1.0,0.0,2020.0,3.0,1982.0,,
311936103.0,2020,311936104.0,2020.0,19.0,0.0,1.0,2020.0,5.0,1977.0,,
312065102.0,2020,312065105.0,2020.0,15.0,1.0,1.0,,,,,
330072101.0,2020,330072103.0,2020.0,18.0,1.0,1.0,2020.0,4.0,1976.0,,
620035431.0,2020,620035103.0,2020.0,13.0,1.0,1.0,2020.0,3.0,1981.0,,
620035431.0,2020,620035103.0,2020.0,13.0,1.0,1.0,2020.0,3.0,1981.0,,
430341104.0,2020,430341105.0,2020.0,13.0,0.0,1.0,,,,,
430341104.0,2020,430341105.0,2020.0,13.0,0.0,1.0,,,,,
430452104.0,2020,430452106.0,2020.0,12.0,1.0,0.0,2020.0,4.0,1982.0,,
430452104.0,2020,430452106.0,2020.0,12.0,1.0,0.0,2020.0,4.0,1982.0,,
430472105.0,2020,430472401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1990.0,,
430472105.0,2020,430472401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1990.0,,
440646103.0,2020,440646104.0,2020.0,18.0,1.0,1.0,2020.0,4.0,1977.0,,
271218501.0,2020,441519109.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1979.0,,
500238105.0,2020,500238106.0,2020.0,18.0,0.0,1.0,2020.0,4.0,1979.0,,
510998106.0,2020,510998108.0,2020.0,15.0,0.0,1.0,2020.0,5.0,1976.0,,
510998106.0,2020,510998108.0,2020.0,15.0,0.0,1.0,2020.0,5.0,1976.0,,
621418104.0,2020,621418105.0,2020.0,14.0,1.0,1.0,2020.0,,1975.0,,
621418104.0,2020,621418105.0,2020.0,14.0,1.0,1.0,2020.0,,1975.0,,
211948103.0,2020,211948104.0,2020.0,13.0,0.0,1.0,,,,,
130816103.0,2020,130816401.0,2020.0,10.0,1.0,0.0,2020.0,4.0,1989.0,,
130816103.0,2020,130816401.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1989.0,,
130093104.0,2020,284247552.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1989.0,,
140542104.0,2020,140542401.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1990.0,,
140542104.0,2020,140542401.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1990.0,,
411404104.0,2020,411404106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1983.0,,
411404104.0,2020,411404106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1983.0,,
430560109.0,2020,430560106.0,2020.0,16.0,0.0,0.0,2020.0,,1972.0,,
620107104.0,2020,620107105.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1981.0,,
620107104.0,2020,620107105.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1981.0,,
284605581.0,2020,284605551.0,2020.0,19.0,1.0,1.0,,,,,
330033102.0,2020,330033103.0,2020.0,15.0,1.0,0.0,2020.0,5.0,1980.0,,
330033102.0,2020,330033103.0,2020.0,15.0,1.0,0.0,2020.0,5.0,1980.0,,
285526501.0,2020,285526502.0,2020.0,18.0,1.0,0.0,2020.0,0.0,1980.0,,
410950104.0,2020,410950105.0,2020.0,19.0,1.0,1.0,2020.0,,1975.0,,
411022104.0,2020,411022105.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1983.0,,
411395104.0,2020,411395106.0,2020.0,18.0,0.0,1.0,,,,,
430475104.0,2020,430475105.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
430475104.0,2020,430475105.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
440253104.0,2020,440253105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1982.0,,
440253104.0,2020,440253105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1982.0,,
500374101.0,2020,500374103.0,2020.0,17.0,0.0,1.0,2020.0,,1973.0,,
620236104.0,2020,620236103.0,2020.0,18.0,1.0,1.0,,,,,
621587103.0,2020,295889501.0,2020.0,19.0,1.0,0.0,2020.0,3.0,1978.0,,
130277103.0,2020,130277105.0,2020.0,13.0,0.0,1.0,2020.0,7.0,1976.0,,
410492104.0,2020,410492105.0,2020.0,15.0,0.0,1.0,2020.0,,1974.0,,
410492104.0,2020,410492105.0,2020.0,15.0,0.0,1.0,2020.0,,1974.0,,
211766104.0,2020,211766105.0,2020.0,19.0,1.0,1.0,2020.0,4.0,1980.0,,
310004102.0,2020,310004103.0,2020.0,15.0,0.0,1.0,2020.0,3.0,1984.0,,
310007102.0,2020,310007103.0,2020.0,15.0,1.0,1.0,2020.0,,1970.0,,
310007102.0,2020,310007103.0,2020.0,15.0,1.0,1.0,2020.0,,1970.0,,
310101103.0,2020,310101104.0,2020.0,19.0,0.0,1.0,2020.0,,1975.0,,
310182103.0,2020,310182104.0,2020.0,10.0,1.0,0.0,2020.0,7.0,1977.0,,
310182103.0,2020,310182104.0,2020.0,10.0,1.0,0.0,2020.0,7.0,1977.0,,
310275101.0,2020,310275106.0,2020.0,17.0,0.0,1.0,2020.0,5.0,1978.0,,
