mother_pid,wav,child_pid,child_birth_y,child_gender,child_age,child_enroll,child_math,child_eduy,child_wav,mother_birth_y,mother_gender,mother_age,mother_eth,mother_birth_prov,mother_enroll2,mother_eduy,mother_wav
610256101.0,2018,610256103.0,2004.0,0.0,14.0,1.0,2.0,8.0,2018.0,1980.0,0.0,38.0,,,0.0,12.0,2018.0
610267103.0,2018,610267104.0,2005.0,0.0,13.0,1.0,1.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,15.0,2018.0
610283102.0,2018,610283104.0,2004.0,1.0,14.0,1.0,3.0,9.0,2018.0,1979.0,0.0,39.0,,,0.0,9.0,2018.0
610309102.0,2018,610309103.0,2005.0,0.0,13.0,1.0,4.0,8.0,2018.0,1970.0,0.0,48.0,,,,12.0,2018.0
610349102.0,2018,610349103.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,16.0,2018.0
340234105.0,2018,340234104.0,2007.0,1.0,11.0,1.0,2.0,5.0,2018.0,1982.0,0.0,36.0,,,0.0,12.0,2018.0
350087104.0,2018,350087105.0,2007.0,1.0,11.0,1.0,3.0,6.0,2018.0,,0.0,34.0,,,0.0,9.0,2018.0
620009104.0,2018,620009105.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
620010103.0,2018,620010104.0,2003.0,0.0,15.0,1.0,3.0,9.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
620014102.0,2018,620014103.0,2004.0,0.0,14.0,1.0,1.0,7.0,2018.0,1984.0,0.0,34.0,,,0.0,,2018.0
620020104.0,2018,620020105.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,1986.0,0.0,32.0,,,0.0,9.0,2018.0
620057107.0,2018,620057108.0,2008.0,0.0,10.0,0.0,1.0,4.0,2018.0,,,,,,,,
620105104.0,2018,620105105.0,2007.0,1.0,11.0,1.0,1.0,4.0,2018.0,,0.0,33.0,1.0,,0.0,,2018.0
620112104.0,2018,620112105.0,2005.0,1.0,13.0,1.0,4.0,5.0,2018.0,,0.0,36.0,,,0.0,6.0,2018.0
620121104.0,2018,620121105.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,,0.0,33.0,1.0,,0.0,6.0,2018.0
620124103.0,2018,620124104.0,2006.0,1.0,12.0,1.0,1.0,5.0,2018.0,,,,,,,,
620143104.0,2018,620143105.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,,0.0,34.0,,,0.0,6.0,2018.0
620152105.0,2018,620152106.0,2005.0,0.0,13.0,1.0,3.0,7.0,2018.0,1984.0,0.0,34.0,,,0.0,9.0,2018.0
620158102.0,2018,620158103.0,2005.0,1.0,13.0,1.0,3.0,8.0,2018.0,,0.0,36.0,,,0.0,,2018.0
620165104.0,2018,620165105.0,2006.0,1.0,12.0,1.0,3.0,6.0,2018.0,1985.0,0.0,33.0,,,0.0,9.0,2018.0
620167102.0,2018,620167103.0,2003.0,1.0,15.0,1.0,1.0,8.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
620185101.0,2018,620185103.0,2007.0,0.0,11.0,1.0,3.0,4.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
620191104.0,2018,620191105.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1986.0,0.0,32.0,,,0.0,9.0,2018.0
620196102.0,2018,620196103.0,2005.0,0.0,13.0,1.0,1.0,7.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
620206101.0,2018,620206105.0,2006.0,1.0,12.0,1.0,3.0,6.0,2018.0,1983.0,0.0,35.0,,,0.0,6.0,2018.0
620222101.0,2018,620222105.0,2007.0,0.0,11.0,1.0,4.0,6.0,2018.0,1983.0,0.0,35.0,,,0.0,6.0,2018.0
620223103.0,2018,620223104.0,2008.0,0.0,10.0,0.0,2.0,4.0,2018.0,,0.0,29.0,,,0.0,9.0,2018.0
620224105.0,2018,620224106.0,2008.0,0.0,10.0,1.0,2.0,3.0,2018.0,,0.0,30.0,,,0.0,9.0,2018.0
620231104.0,2018,620231105.0,2004.0,0.0,14.0,1.0,3.0,7.0,2018.0,1983.0,0.0,35.0,,,0.0,0.0,2018.0
620261106.0,2018,620261104.0,2007.0,1.0,11.0,1.0,4.0,5.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
620269431.0,2018,620269401.0,2008.0,0.0,10.0,1.0,2.0,3.0,2018.0,,0.0,31.0,,,0.0,0.0,2018.0
620274104.0,2018,620274105.0,2004.0,1.0,14.0,1.0,1.0,6.0,2018.0,1983.0,0.0,35.0,1.0,,0.0,0.0,2018.0
620296103.0,2018,620296104.0,2006.0,0.0,12.0,1.0,3.0,6.0,2018.0,1988.0,0.0,30.0,,,0.0,0.0,2018.0
620308105.0,2018,620308106.0,2004.0,1.0,14.0,1.0,3.0,7.0,2018.0,1984.0,0.0,34.0,,,0.0,,2018.0
620310103.0,2018,620310105.0,2003.0,1.0,15.0,1.0,2.0,9.0,2018.0,1980.0,0.0,38.0,,,0.0,9.0,2018.0
620327102.0,2018,620327103.0,2003.0,1.0,15.0,1.0,1.0,9.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
620328101.0,2018,620328104.0,2007.0,1.0,11.0,1.0,3.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,9.0,2018.0
620329501.0,2018,620329433.0,2006.0,0.0,12.0,1.0,2.0,6.0,2018.0,,0.0,33.0,1.0,,0.0,,2018.0
620331103.0,2018,620331104.0,2004.0,0.0,14.0,1.0,4.0,8.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
620339103.0,2018,620339104.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1984.0,0.0,34.0,,,0.0,4.0,2018.0
620344103.0,2018,620344104.0,2006.0,0.0,12.0,1.0,3.0,6.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
620345104.0,2018,620345105.0,2007.0,0.0,11.0,1.0,2.0,4.0,2018.0,1987.0,0.0,31.0,,,0.0,4.0,2018.0
620354102.0,2018,620354103.0,2003.0,0.0,15.0,1.0,3.0,8.0,2018.0,1976.0,0.0,42.0,,,0.0,0.0,2018.0
620360101.0,2018,620360103.0,2005.0,0.0,13.0,1.0,2.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,0.0,2018.0
620381101.0,2018,620381103.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,1971.0,0.0,47.0,,,,12.0,2018.0
620396101.0,2018,620396103.0,2008.0,0.0,10.0,1.0,1.0,3.0,2018.0,1983.0,0.0,35.0,,,0.0,15.0,2018.0
620413101.0,2018,620413103.0,2003.0,1.0,15.0,1.0,4.0,8.0,2018.0,1968.0,0.0,50.0,,,,0.0,2018.0
620429105.0,2018,620429106.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,,0.0,33.0,1.0,,0.0,6.0,2018.0
620442107.0,2018,620442105.0,2008.0,0.0,10.0,1.0,1.0,5.0,2018.0,1986.0,0.0,32.0,,,0.0,9.0,2018.0
620444104.0,2018,620444105.0,2006.0,1.0,12.0,1.0,4.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
620478104.0,2018,620478105.0,2005.0,0.0,13.0,1.0,4.0,7.0,2018.0,,0.0,32.0,,,0.0,7.0,2018.0
620490104.0,2018,620490105.0,2007.0,0.0,11.0,1.0,2.0,6.0,2018.0,1984.0,0.0,34.0,,,0.0,9.0,2018.0
620505101.0,2018,620505102.0,2006.0,0.0,12.0,1.0,4.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
620516102.0,2018,620516103.0,2005.0,0.0,13.0,1.0,1.0,8.0,2018.0,1980.0,0.0,38.0,,,0.0,9.0,2018.0
620542102.0,2018,620542103.0,2008.0,1.0,10.0,1.0,2.0,5.0,2018.0,1979.0,0.0,39.0,,,0.0,12.0,2018.0
620559102.0,2018,620559106.0,2003.0,1.0,15.0,1.0,3.0,8.0,2018.0,1970.0,0.0,48.0,,,,0.0,2018.0
620560106.0,2018,620560108.0,2005.0,1.0,13.0,1.0,2.0,6.0,2018.0,,,,,,,,
620561601.0,2018,620561104.0,2003.0,1.0,15.0,1.0,3.0,7.0,2018.0,,,,,,,,
620571532.0,2018,620571108.0,2006.0,0.0,12.0,1.0,1.0,5.0,2018.0,,0.0,36.0,,,0.0,12.0,2018.0
620590104.0,2018,620590105.0,2003.0,1.0,15.0,1.0,4.0,9.0,2018.0,,,,,,,,
620593103.0,2018,620593104.0,2003.0,1.0,15.0,1.0,3.0,9.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
620595102.0,2018,620595103.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,,0.0,40.0,,,0.0,0.0,2018.0
620599103.0,2018,620599104.0,2005.0,1.0,13.0,1.0,2.0,8.0,2018.0,1984.0,0.0,34.0,,,0.0,0.0,2018.0
620639104.0,2018,620639105.0,2004.0,0.0,14.0,1.0,3.0,8.0,2018.0,,0.0,38.0,1.0,62.0,0.0,,2018.0
620655104.0,2018,620655105.0,2005.0,0.0,13.0,1.0,2.0,7.0,2018.0,,0.0,35.0,,,0.0,11.0,2018.0
410241432.0,2018,410241105.0,2004.0,0.0,14.0,1.0,4.0,9.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
620702101.0,2018,620702104.0,2004.0,1.0,14.0,1.0,4.0,7.0,2018.0,,,,,,,,
620724104.0,2018,620724105.0,2007.0,0.0,11.0,1.0,1.0,4.0,2018.0,,,,,,,,
620737104.0,2018,620737105.0,2008.0,1.0,10.0,1.0,3.0,3.0,2018.0,1986.0,0.0,32.0,,,0.0,6.0,2018.0
620741104.0,2018,620741106.0,2006.0,0.0,12.0,1.0,3.0,5.0,2018.0,,0.0,35.0,,,0.0,0.0,2018.0
620747103.0,2018,620747104.0,2004.0,1.0,14.0,1.0,1.0,8.0,2018.0,,0.0,34.0,,,0.0,,2018.0
620752103.0,2018,620752104.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,,,,,,,,
620756109.0,2018,620756106.0,2008.0,0.0,10.0,1.0,1.0,3.0,2018.0,,0.0,33.0,,,0.0,,2018.0
620757104.0,2018,620757106.0,2003.0,1.0,15.0,0.0,,5.0,2018.0,1973.0,0.0,45.0,,,,6.0,2018.0
620758102.0,2018,620758105.0,2006.0,1.0,12.0,1.0,3.0,5.0,2018.0,,0.0,32.0,1.0,,0.0,,2018.0
620765102.0,2018,620765103.0,2008.0,1.0,10.0,1.0,1.0,3.0,2018.0,1988.0,0.0,30.0,,,0.0,9.0,2018.0
620766531.0,2018,620766104.0,2004.0,0.0,14.0,1.0,3.0,7.0,2018.0,,0.0,37.0,1.0,,0.0,,2018.0
620771105.0,2018,620771106.0,2008.0,1.0,10.0,1.0,1.0,5.0,2018.0,1988.0,0.0,30.0,1.0,,0.0,9.0,2018.0
620773101.0,2018,620773103.0,2004.0,0.0,14.0,1.0,3.0,8.0,2018.0,1974.0,0.0,44.0,,,0.0,16.0,2018.0
620780104.0,2018,620780105.0,2007.0,1.0,11.0,1.0,2.0,3.0,2018.0,,0.0,33.0,,,0.0,8.0,2018.0
620781101.0,2018,620781103.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1972.0,0.0,46.0,,,,12.0,2018.0
620791101.0,2018,620791103.0,2005.0,1.0,13.0,1.0,1.0,7.0,2018.0,1976.0,0.0,42.0,,,0.0,15.0,2018.0
620793104.0,2018,620793105.0,2008.0,0.0,10.0,1.0,3.0,4.0,2018.0,1971.0,0.0,47.0,,,,9.0,2018.0
620794103.0,2018,620794105.0,2008.0,1.0,10.0,1.0,2.0,2.0,2018.0,1981.0,0.0,37.0,,,0.0,16.0,2018.0
620795104.0,2018,620795105.0,2006.0,0.0,12.0,1.0,3.0,6.0,2018.0,1979.0,0.0,39.0,,,0.0,15.0,2018.0
620837101.0,2018,620837104.0,2008.0,0.0,10.0,1.0,1.0,4.0,2018.0,1980.0,0.0,38.0,,,0.0,4.0,2018.0
620847105.0,2018,620847108.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,,0.0,36.0,,,0.0,6.0,2018.0
620852103.0,2018,620852104.0,2002.0,1.0,16.0,1.0,3.0,9.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
620872101.0,2018,620872105.0,2008.0,0.0,10.0,1.0,1.0,4.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
620878104.0,2018,620878105.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
620901104.0,2018,620901105.0,2003.0,0.0,15.0,1.0,1.0,9.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
620916105.0,2018,620916106.0,2003.0,1.0,15.0,1.0,2.0,9.0,2018.0,,,,,,,,
620940104.0,2018,620940105.0,2008.0,1.0,10.0,1.0,4.0,5.0,2018.0,,,,,,,,
620941102.0,2018,620941104.0,2003.0,1.0,15.0,1.0,4.0,9.0,2018.0,,0.0,44.0,1.0,,0.0,6.0,2018.0
620958102.0,2018,620958103.0,2003.0,0.0,15.0,1.0,4.0,8.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
620962103.0,2018,620962104.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,,0.0,32.0,,,0.0,6.0,2018.0
620983103.0,2018,620983104.0,2005.0,1.0,13.0,1.0,1.0,6.0,2018.0,1985.0,0.0,33.0,,,0.0,9.0,2018.0
620990104.0,2018,620990105.0,2008.0,1.0,10.0,1.0,3.0,3.0,2018.0,,,,,,,,
621001101.0,2018,621001104.0,2006.0,0.0,12.0,1.0,3.0,5.0,2018.0,1985.0,0.0,33.0,,,0.0,9.0,2018.0
621024104.0,2018,621024105.0,2005.0,1.0,13.0,1.0,1.0,5.0,2018.0,1970.0,0.0,48.0,,,,0.0,2018.0
621036102.0,2018,621036103.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,1975.0,0.0,43.0,,,0.0,,2018.0
621039102.0,2018,621039103.0,2008.0,1.0,10.0,0.0,1.0,3.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
621052104.0,2018,621052105.0,2004.0,0.0,14.0,1.0,4.0,9.0,2018.0,1983.0,0.0,35.0,,,0.0,,2018.0
621069104.0,2018,621069105.0,2006.0,0.0,12.0,1.0,2.0,7.0,2018.0,1986.0,0.0,32.0,,,0.0,6.0,2018.0
621070104.0,2018,621070105.0,2008.0,1.0,10.0,1.0,3.0,4.0,2018.0,,,,,,,,
621073104.0,2018,621073105.0,2003.0,1.0,15.0,1.0,1.0,10.0,2018.0,,0.0,40.0,,,0.0,9.0,2018.0
621080104.0,2018,621080105.0,2004.0,1.0,14.0,1.0,3.0,9.0,2018.0,1983.0,0.0,35.0,,,0.0,9.0,2018.0
621095103.0,2018,621095104.0,2004.0,0.0,14.0,1.0,4.0,6.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
621118106.0,2018,621118108.0,2007.0,1.0,11.0,1.0,1.0,4.0,2018.0,1985.0,0.0,33.0,,,0.0,6.0,2018.0
621124102.0,2018,621124105.0,2005.0,1.0,13.0,1.0,2.0,6.0,2018.0,,0.0,32.0,,,0.0,0.0,2018.0
621127104.0,2018,621127105.0,2008.0,1.0,10.0,1.0,3.0,4.0,2018.0,,0.0,32.0,,,0.0,,2018.0
621132104.0,2018,621132105.0,2005.0,0.0,13.0,1.0,3.0,6.0,2018.0,,0.0,35.0,1.0,,0.0,,2018.0
621135104.0,2018,621135105.0,2004.0,0.0,14.0,1.0,3.0,6.0,2018.0,1985.0,0.0,33.0,,,0.0,0.0,2018.0
621143103.0,2018,621143104.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,1985.0,0.0,33.0,,,0.0,0.0,2018.0
410311107.0,2018,410311106.0,2007.0,0.0,11.0,1.0,4.0,4.0,2018.0,1983.0,0.0,35.0,,,0.0,9.0,2018.0
621172101.0,2018,621172105.0,2006.0,1.0,12.0,1.0,1.0,6.0,2018.0,1983.0,0.0,35.0,,,0.0,9.0,2018.0
621184102.0,2018,621184103.0,2005.0,1.0,13.0,1.0,1.0,6.0,2018.0,1972.0,0.0,46.0,,,,0.0,2018.0
621202102.0,2018,621202104.0,2004.0,1.0,14.0,1.0,3.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
621205101.0,2018,621205102.0,2007.0,1.0,11.0,1.0,1.0,4.0,2018.0,1979.0,0.0,39.0,,,0.0,9.0,2018.0
621208102.0,2018,621208103.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,,0.0,46.0,,,,6.0,2018.0
621211104.0,2018,621211105.0,2003.0,1.0,15.0,1.0,1.0,10.0,2018.0,1985.0,0.0,33.0,,,0.0,6.0,2018.0
621213108.0,2018,621213109.0,2004.0,0.0,14.0,1.0,3.0,7.0,2018.0,1986.0,0.0,32.0,,,0.0,0.0,2018.0
621214101.0,2018,621214105.0,2004.0,0.0,14.0,1.0,3.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
621223104.0,2018,621223105.0,2003.0,0.0,15.0,0.0,,6.0,2018.0,,0.0,32.0,3.0,,0.0,0.0,2018.0
621226103.0,2018,621226104.0,2003.0,1.0,15.0,1.0,2.0,8.0,2018.0,,0.0,35.0,,,0.0,0.0,2018.0
621228104.0,2018,621228105.0,2004.0,0.0,14.0,1.0,2.0,8.0,2018.0,1989.0,0.0,29.0,,,0.0,0.0,2018.0
621229104.0,2018,621229105.0,2005.0,0.0,13.0,1.0,1.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
621231104.0,2018,621231106.0,2005.0,1.0,13.0,1.0,2.0,,2018.0,,0.0,42.0,,,0.0,0.0,2018.0
621237101.0,2018,621237103.0,2004.0,1.0,14.0,1.0,4.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
621241103.0,2018,621241104.0,2004.0,1.0,14.0,1.0,1.0,7.0,2018.0,,0.0,33.0,,,0.0,9.0,2018.0
621262104.0,2018,621262106.0,2006.0,0.0,12.0,1.0,3.0,5.0,2018.0,,0.0,33.0,,,0.0,0.0,2018.0
621278102.0,2018,621278103.0,2004.0,1.0,14.0,1.0,3.0,7.0,2018.0,,0.0,48.0,1.0,,,,2018.0
621279107.0,2018,621279108.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
621283107.0,2018,621283105.0,2006.0,1.0,12.0,1.0,3.0,5.0,2018.0,1988.0,0.0,30.0,,,0.0,7.0,2018.0
621298101.0,2018,621298105.0,2007.0,1.0,11.0,1.0,3.0,6.0,2018.0,,0.0,37.0,,,0.0,12.0,2018.0
621307104.0,2018,621307105.0,2005.0,0.0,13.0,1.0,4.0,7.0,2018.0,1977.0,0.0,41.0,,,0.0,,2018.0
621342101.0,2018,621342105.0,2005.0,0.0,13.0,1.0,1.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
621359103.0,2018,621359104.0,2004.0,0.0,14.0,1.0,2.0,7.0,2018.0,1979.0,0.0,39.0,,,0.0,9.0,2018.0
621452101.0,2018,621452103.0,2006.0,0.0,12.0,1.0,3.0,6.0,2018.0,1978.0,0.0,40.0,,,0.0,12.0,2018.0
621455103.0,2018,621455104.0,2007.0,1.0,11.0,1.0,3.0,4.0,2018.0,1985.0,0.0,33.0,,,0.0,0.0,2018.0
621473104.0,2018,621473105.0,2008.0,1.0,10.0,1.0,2.0,3.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
621480102.0,2018,621480103.0,2005.0,0.0,13.0,1.0,1.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
621484101.0,2018,621484104.0,2004.0,0.0,14.0,1.0,2.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,7.0,2018.0
621489101.0,2018,621489106.0,2003.0,0.0,15.0,1.0,4.0,9.0,2018.0,1985.0,0.0,33.0,,,0.0,,2018.0
621495105.0,2018,621495102.0,2008.0,1.0,10.0,1.0,2.0,3.0,2018.0,,0.0,26.0,1.0,,0.0,7.0,2018.0
621499101.0,2018,621499103.0,2005.0,0.0,13.0,1.0,4.0,7.0,2018.0,1983.0,0.0,35.0,,,0.0,0.0,2018.0
621501104.0,2018,621501103.0,2005.0,0.0,13.0,1.0,4.0,3.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
621508104.0,2018,621508105.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,,,,,,,,
621521104.0,2018,621521106.0,2005.0,1.0,13.0,1.0,3.0,5.0,2018.0,,0.0,31.0,,,0.0,0.0,2018.0
621522101.0,2018,621522105.0,2003.0,0.0,15.0,1.0,3.0,9.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
621533104.0,2018,621533106.0,2008.0,0.0,10.0,1.0,1.0,3.0,2018.0,1990.0,0.0,28.0,,,0.0,,2018.0
621535102.0,2018,621535103.0,2006.0,1.0,12.0,1.0,2.0,4.0,2018.0,,0.0,34.0,,,0.0,0.0,2018.0
621538101.0,2018,621538103.0,2005.0,0.0,13.0,1.0,2.0,7.0,2018.0,1983.0,0.0,35.0,,,0.0,0.0,2018.0
621544102.0,2018,621544103.0,2003.0,0.0,15.0,1.0,4.0,8.0,2018.0,1988.0,0.0,30.0,,,0.0,,2018.0
621548106.0,2018,621548107.0,2008.0,1.0,10.0,1.0,3.0,4.0,2018.0,1986.0,0.0,32.0,,,0.0,0.0,2018.0
621554102.0,2018,621554103.0,2005.0,0.0,13.0,1.0,1.0,7.0,2018.0,1988.0,0.0,30.0,,,0.0,0.0,2018.0
621579104.0,2018,621579105.0,2002.0,1.0,16.0,1.0,3.0,8.0,2018.0,,,,,,,,
621590103.0,2018,621590105.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1983.0,0.0,35.0,,,0.0,6.0,2018.0
621592102.0,2018,621592104.0,2008.0,0.0,10.0,1.0,1.0,5.0,2018.0,1983.0,0.0,35.0,,,0.0,9.0,2018.0
621633104.0,2018,621633105.0,2007.0,1.0,11.0,1.0,3.0,4.0,2018.0,,,,,,,,
621639104.0,2018,621639105.0,2005.0,0.0,13.0,1.0,2.0,8.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
621648101.0,2018,621648105.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,,0.0,35.0,,,0.0,9.0,2018.0
621690104.0,2018,621690105.0,2004.0,0.0,14.0,1.0,4.0,8.0,2018.0,,0.0,37.0,,,0.0,9.0,2018.0
621693104.0,2018,621693105.0,2005.0,1.0,13.0,1.0,2.0,7.0,2018.0,,0.0,33.0,,,0.0,9.0,2018.0
621695102.0,2018,621695103.0,2003.0,0.0,15.0,1.0,3.0,9.0,2018.0,,0.0,48.0,,,,12.0,2018.0
621730101.0,2018,621730103.0,2006.0,0.0,12.0,1.0,1.0,5.0,2018.0,1980.0,0.0,38.0,,,0.0,16.0,2018.0
621734103.0,2018,621734105.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1976.0,0.0,42.0,,,0.0,12.0,2018.0
621775601.0,2018,621775105.0,2005.0,1.0,13.0,1.0,2.0,6.0,2018.0,,,,,,,,
621778106.0,2018,621778104.0,2008.0,0.0,10.0,1.0,3.0,4.0,2018.0,1987.0,0.0,31.0,,,0.0,12.0,2018.0
621782102.0,2018,621782103.0,2005.0,1.0,13.0,1.0,4.0,6.0,2018.0,1971.0,0.0,47.0,,,,0.0,2018.0
621798104.0,2018,621798105.0,2008.0,0.0,10.0,1.0,1.0,5.0,2018.0,,0.0,36.0,,,0.0,15.0,2018.0
621803102.0,2018,621803103.0,2004.0,0.0,14.0,1.0,4.0,7.0,2018.0,,0.0,44.0,,,0.0,0.0,2018.0
621804104.0,2018,621804105.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,,0.0,33.0,,,0.0,12.0,2018.0
621819102.0,2018,621819103.0,2004.0,1.0,14.0,1.0,1.0,8.0,2018.0,,,,,,,,
621829104.0,2018,621829431.0,2007.0,1.0,11.0,1.0,1.0,5.0,2018.0,1983.0,0.0,35.0,,,0.0,15.0,2018.0
621837101.0,2018,621837103.0,2003.0,1.0,15.0,1.0,2.0,8.0,2018.0,,0.0,39.0,,,0.0,9.0,2018.0
621842102.0,2018,621842103.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1983.0,0.0,35.0,,,0.0,9.0,2018.0
621847103.0,2018,621847104.0,2003.0,0.0,15.0,1.0,3.0,8.0,2018.0,1983.0,0.0,35.0,,,0.0,0.0,2018.0
621865103.0,2018,621865105.0,2008.0,1.0,10.0,1.0,3.0,4.0,2018.0,1987.0,0.0,31.0,,,0.0,0.0,2018.0
621866104.0,2018,621866106.0,2006.0,1.0,12.0,1.0,3.0,6.0,2018.0,1972.0,0.0,46.0,,,,0.0,2018.0
621868101.0,2018,621868106.0,2004.0,1.0,14.0,1.0,4.0,7.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
430306104.0,2018,430306107.0,2004.0,0.0,14.0,1.0,3.0,9.0,2018.0,,0.0,41.0,,,0.0,9.0,2018.0
440385104.0,2018,440385105.0,2006.0,1.0,12.0,1.0,2.0,6.0,2018.0,,0.0,39.0,1.0,,0.0,6.0,2018.0
440600106.0,2018,440600109.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1976.0,0.0,42.0,,,0.0,6.0,2018.0
441118105.0,2018,441118106.0,2006.0,0.0,12.0,0.0,3.0,6.0,2018.0,1970.0,0.0,48.0,,,,15.0,2018.0
510579101.0,2018,510579105.0,2007.0,0.0,11.0,1.0,3.0,5.0,2018.0,1988.0,0.0,30.0,,,0.0,6.0,2018.0
370707106.0,2018,370707109.0,2003.0,1.0,15.0,1.0,1.0,9.0,2018.0,,0.0,42.0,1.0,,0.0,16.0,2018.0
411306105.0,2018,411306106.0,2008.0,0.0,10.0,1.0,4.0,4.0,2018.0,,0.0,34.0,,,0.0,12.0,2018.0
420072103.0,2018,420072104.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,1983.0,0.0,35.0,,,0.0,12.0,2018.0
440758104.0,2018,440758108.0,2008.0,0.0,10.0,1.0,1.0,3.0,2018.0,1985.0,0.0,33.0,,,0.0,9.0,2018.0
211537101.0,2018,211537103.0,2005.0,0.0,13.0,1.0,3.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,12.0,2018.0
530243102.0,2018,530243104.0,2004.0,0.0,14.0,1.0,2.0,7.0,2018.0,1983.0,0.0,35.0,,,0.0,6.0,2018.0
410735106.0,2018,410735110.0,2008.0,1.0,10.0,1.0,2.0,5.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
510121104.0,2018,510121401.0,2007.0,1.0,11.0,1.0,2.0,5.0,2018.0,1980.0,0.0,38.0,,,0.0,15.0,2018.0
520395108.0,2018,520395109.0,2004.0,1.0,14.0,1.0,4.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
520412105.0,2018,520412106.0,2003.0,1.0,15.0,1.0,3.0,7.0,2018.0,,0.0,35.0,,,0.0,,2018.0
140088103.0,2018,140088105.0,2007.0,0.0,11.0,1.0,3.0,5.0,2018.0,1984.0,0.0,34.0,,,0.0,9.0,2018.0
370554104.0,2018,370554105.0,2004.0,1.0,14.0,1.0,2.0,9.0,2018.0,1978.0,0.0,40.0,,,0.0,15.0,2018.0
