mother_pid,wav,child_pid,child_age,child_gender,child_birth_prov,child_eth,child_enroll,child_math,child_eduy,child_wav,mother_age,mother_gender,mother_birth_prov,mother_eth,mother_enroll2,mother_eduy,mother_wav
620647104.0,2016,620647105.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,41.0,0.0,,,0.0,5.0,2016.0
620653104.0,2016,620653105.0,11.0,0.0,,,1.0,3.0,4.0,2016.0,,,,,,,
620655104.0,2016,620655105.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,33.0,0.0,,,0.0,11.0,2016.0
620661102.0,2016,620661103.0,15.0,0.0,,,1.0,2.0,9.0,2016.0,42.0,0.0,,,0.0,,2016.0
620667102.0,2016,620667103.0,14.0,1.0,,,1.0,2.0,8.0,2016.0,39.0,0.0,,,0.0,16.0,2016.0
620689106.0,2016,620689107.0,10.0,1.0,,,1.0,4.0,4.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
620696102.0,2016,620696103.0,15.0,1.0,,,1.0,4.0,9.0,2016.0,,,,,,,
620702101.0,2016,620702104.0,12.0,1.0,,,1.0,4.0,5.0,2016.0,,,,,,,
620734104.0,2016,620734105.0,13.0,1.0,,,1.0,4.0,6.0,2016.0,32.0,0.0,,,0.0,6.0,2016.0
620741104.0,2016,620741105.0,14.0,0.0,,,1.0,2.0,7.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
620742104.0,2016,620742105.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,32.0,0.0,,,0.0,0.0,2016.0
620747103.0,2016,620747104.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,33.0,0.0,,,0.0,,2016.0
620758102.0,2016,620758105.0,10.0,1.0,,,1.0,3.0,3.0,2016.0,30.0,0.0,,,0.0,,2016.0
620766531.0,2016,620766104.0,12.0,0.0,,,1.0,2.0,5.0,2016.0,35.0,0.0,,,0.0,,2016.0
620773101.0,2016,620773103.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,43.0,0.0,,,0.0,16.0,2016.0
620791101.0,2016,620791103.0,11.0,1.0,,,1.0,1.0,5.0,2016.0,40.0,0.0,,,0.0,15.0,2016.0
620795104.0,2016,620795105.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,37.0,0.0,,,0.0,15.0,2016.0
620802101.0,2016,620802103.0,14.0,1.0,,,1.0,1.0,9.0,2016.0,46.0,0.0,,,,15.0,2016.0
620804102.0,2016,620804103.0,15.0,1.0,,,1.0,2.0,9.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
620826104.0,2016,620826105.0,15.0,1.0,,,1.0,3.0,7.0,2016.0,33.0,0.0,,,0.0,8.0,2016.0
620839104.0,2016,620839105.0,14.0,0.0,,,1.0,2.0,6.0,2016.0,39.0,0.0,,,0.0,0.0,2016.0
620847105.0,2016,620847108.0,10.0,0.0,,,1.0,2.0,4.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
620852103.0,2016,620852104.0,14.0,1.0,,,1.0,4.0,7.0,2016.0,35.0,0.0,,,0.0,0.0,2016.0
620872101.0,2016,620872104.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
620900104.0,2016,620900105.0,13.0,1.0,,,1.0,4.0,6.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
620901104.0,2016,620901105.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,37.0,0.0,,,0.0,6.0,2016.0
620932101.0,2016,620932103.0,15.0,1.0,,,1.0,4.0,7.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
620941102.0,2016,620941104.0,13.0,1.0,,,1.0,2.0,7.0,2016.0,42.0,0.0,,,0.0,6.0,2016.0
620958102.0,2016,620958103.0,13.0,0.0,,,1.0,1.0,6.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
620965103.0,2016,620965104.0,14.0,1.0,,,1.0,1.0,7.0,2016.0,34.0,0.0,,,0.0,,2016.0
620968101.0,2016,620968105.0,15.0,1.0,,,1.0,1.0,8.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
620969103.0,2016,620969104.0,15.0,0.0,,,1.0,1.0,8.0,2016.0,35.0,0.0,,,0.0,0.0,2016.0
620979102.0,2016,620979103.0,13.0,1.0,,,1.0,4.0,7.0,2016.0,36.0,0.0,,,0.0,,2016.0
620980102.0,2016,620980103.0,12.0,0.0,,,1.0,4.0,7.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
620983103.0,2016,620983104.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,31.0,0.0,,,0.0,9.0,2016.0
621001101.0,2016,621001104.0,10.0,0.0,,,1.0,1.0,3.0,2016.0,31.0,0.0,,,0.0,9.0,2016.0
621009104.0,2016,621009105.0,15.0,1.0,,,0.0,,7.0,2016.0,37.0,0.0,,,0.0,0.0,2016.0
621016104.0,2016,621016105.0,10.0,0.0,,,0.0,2.0,4.0,2016.0,36.0,0.0,,,0.0,0.0,2016.0
621024104.0,2016,621024105.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,46.0,0.0,,,,0.0,2016.0
621039102.0,2016,621039104.0,15.0,0.0,,,1.0,4.0,8.0,2016.0,39.0,0.0,,,0.0,0.0,2016.0
621052104.0,2016,621052105.0,12.0,0.0,,,1.0,2.0,6.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
621054101.0,2016,621054103.0,14.0,1.0,,,1.0,1.0,9.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
621063101.0,2016,621063104.0,15.0,1.0,,,1.0,2.0,10.0,2016.0,37.0,0.0,,,0.0,0.0,2016.0
621068104.0,2016,621068105.0,11.0,0.0,,4.0,1.0,3.0,5.0,2016.0,32.0,0.0,,,0.0,3.0,2016.0
621069104.0,2016,621069105.0,10.0,0.0,,,1.0,2.0,5.0,2016.0,30.0,0.0,,,0.0,6.0,2016.0
621073104.0,2016,621073105.0,14.0,1.0,,,1.0,1.0,8.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
621080104.0,2016,621080105.0,12.0,1.0,,,1.0,4.0,7.0,2016.0,33.0,0.0,,,0.0,6.0,2016.0
621089101.0,2016,621089103.0,15.0,1.0,,,1.0,3.0,8.0,2016.0,37.0,0.0,,,0.0,3.0,2016.0
621095103.0,2016,621095104.0,12.0,0.0,,,1.0,4.0,4.0,2016.0,38.0,0.0,,,0.0,0.0,2016.0
621098102.0,2016,621098103.0,14.0,0.0,,,1.0,4.0,8.0,2016.0,43.0,0.0,,,0.0,0.0,2016.0
621103101.0,2016,621103103.0,15.0,0.0,,,1.0,4.0,8.0,2016.0,,,,,,,
621118106.0,2016,621118107.0,12.0,0.0,,,1.0,2.0,5.0,2016.0,31.0,0.0,,,0.0,6.0,2016.0
621121102.0,2016,621121103.0,15.0,0.0,,1.0,1.0,4.0,9.0,2016.0,33.0,0.0,,,0.0,1.0,2016.0
621124102.0,2016,621124105.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,30.0,0.0,,,0.0,0.0,2016.0
621132104.0,2016,621132105.0,11.0,0.0,,,1.0,2.0,4.0,2016.0,33.0,0.0,,,0.0,,2016.0
621135104.0,2016,621135105.0,12.0,0.0,,,1.0,3.0,4.0,2016.0,31.0,0.0,,,0.0,0.0,2016.0
621138104.0,2016,621138105.0,14.0,1.0,,,1.0,3.0,5.0,2016.0,,,,,,,
621144101.0,2016,621144103.0,15.0,1.0,,,1.0,4.0,6.0,2016.0,34.0,0.0,,,0.0,0.0,2016.0
621162104.0,2016,621162105.0,10.0,1.0,,,1.0,3.0,3.0,2016.0,,,,,,,
621163101.0,2016,621163102.0,10.0,1.0,,,1.0,1.0,4.0,2016.0,40.0,0.0,,,0.0,,2016.0
621172101.0,2016,621172105.0,10.0,1.0,,,1.0,1.0,4.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
621173104.0,2016,621173106.0,11.0,0.0,,,1.0,3.0,5.0,2016.0,41.0,0.0,,,0.0,5.0,2016.0
621202102.0,2016,621202104.0,12.0,1.0,,,1.0,3.0,5.0,2016.0,38.0,0.0,,,0.0,0.0,2016.0
621204102.0,2016,621204103.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,47.0,0.0,,,,,2016.0
621205101.0,2016,621205102.0,10.0,1.0,,,1.0,2.0,3.0,2016.0,38.0,0.0,,,0.0,,2016.0
621208102.0,2016,621208103.0,12.0,1.0,,,1.0,2.0,6.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
621211104.0,2016,621211105.0,13.0,1.0,,,1.0,3.0,8.0,2016.0,31.0,0.0,,,0.0,,2016.0
621213104.0,2016,621213105.0,11.0,1.0,,3.0,1.0,3.0,4.0,2016.0,,,,,,,
621213108.0,2016,621213109.0,12.0,0.0,,,1.0,2.0,6.0,2016.0,30.0,0.0,,,0.0,0.0,2016.0
621217103.0,2016,621217105.0,15.0,1.0,,,0.0,,6.0,2016.0,38.0,0.0,,,0.0,0.0,2016.0
621226103.0,2016,621226104.0,13.0,1.0,,,1.0,3.0,5.0,2016.0,32.0,0.0,,,0.0,0.0,2016.0
621228104.0,2016,621228105.0,12.0,0.0,,,0.0,3.0,6.0,2016.0,27.0,0.0,,3.0,0.0,,2016.0
621229104.0,2016,621229105.0,11.0,1.0,,,1.0,2.0,0.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
621231104.0,2016,621231106.0,11.0,1.0,,,1.0,2.0,3.0,2016.0,40.0,0.0,,,0.0,0.0,2016.0
621237101.0,2016,621237104.0,15.0,1.0,,,1.0,1.0,8.0,2016.0,35.0,0.0,,,0.0,6.0,2016.0
621241103.0,2016,621241104.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,32.0,0.0,,,0.0,9.0,2016.0
621249101.0,2016,621249103.0,12.0,0.0,,,1.0,3.0,6.0,2016.0,,,,,,,
621266101.0,2016,621266105.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,41.0,0.0,,,0.0,,2016.0
621276107.0,2016,621276105.0,10.0,0.0,,,1.0,2.0,5.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
621278102.0,2016,621278103.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,46.0,0.0,,1.0,,,2016.0
621279104.0,2016,621279105.0,11.0,1.0,,,0.0,3.0,5.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
621279107.0,2016,621279108.0,12.0,1.0,,,1.0,4.0,6.0,2016.0,37.0,0.0,,,0.0,,2016.0
621283107.0,2016,621283105.0,10.0,1.0,,,1.0,3.0,3.0,2016.0,28.0,0.0,,,0.0,7.0,2016.0
621307104.0,2016,621307105.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,39.0,0.0,,,0.0,0.0,2016.0
621337104.0,2016,621337105.0,12.0,1.0,,,1.0,1.0,0.0,2016.0,40.0,0.0,,,0.0,,2016.0
621341107.0,2016,621341104.0,14.0,0.0,,,1.0,1.0,7.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
621344105.0,2016,621344104.0,10.0,0.0,,,1.0,2.0,4.0,2016.0,28.0,0.0,,,0.0,9.0,2016.0
621352104.0,2016,621352105.0,10.0,1.0,,,1.0,1.0,3.0,2016.0,33.0,0.0,,,0.0,12.0,2016.0
621418104.0,2016,621418105.0,10.0,1.0,,,1.0,3.0,4.0,2016.0,41.0,0.0,,,0.0,13.0,2016.0
621424102.0,2016,621424103.0,14.0,1.0,,,1.0,1.0,8.0,2016.0,42.0,0.0,,,0.0,15.0,2016.0
621446101.0,2016,621446103.0,14.0,1.0,,,1.0,2.0,8.0,2016.0,40.0,0.0,,,0.0,10.0,2016.0
621452101.0,2016,621452103.0,10.0,0.0,,,1.0,2.0,4.0,2016.0,38.0,0.0,,,0.0,12.0,2016.0
621461104.0,2016,621461105.0,14.0,1.0,,,0.0,3.0,8.0,2016.0,35.0,0.0,,,0.0,0.0,2016.0
621464102.0,2016,621464103.0,14.0,0.0,,,1.0,2.0,6.0,2016.0,,,,,,,
621477104.0,2016,621477105.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,39.0,0.0,,,0.0,0.0,2016.0
621482107.0,2016,621482108.0,14.0,0.0,,,1.0,3.0,7.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
621484101.0,2016,621484104.0,12.0,0.0,,,1.0,3.0,5.0,2016.0,34.0,0.0,,,0.0,7.0,2016.0
621486106.0,2016,621486104.0,15.0,0.0,,,1.0,3.0,9.0,2016.0,28.0,0.0,,,0.0,,2016.0
621488104.0,2016,621488105.0,14.0,0.0,,,1.0,4.0,7.0,2016.0,35.0,0.0,,,0.0,5.0,2016.0
621489101.0,2016,621489106.0,13.0,0.0,,,1.0,4.0,7.0,2016.0,31.0,0.0,,,0.0,0.0,2016.0
621499101.0,2016,621499103.0,11.0,0.0,,,1.0,3.0,5.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
621521104.0,2016,621521106.0,11.0,1.0,,,1.0,4.0,3.0,2016.0,29.0,0.0,,,0.0,,2016.0
621532101.0,2016,621532103.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,36.0,0.0,,,0.0,0.0,2016.0
621538101.0,2016,621538103.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
621548106.0,2016,621548105.0,13.0,0.0,,,1.0,3.0,5.0,2016.0,30.0,0.0,,,0.0,0.0,2016.0
621554102.0,2016,621554103.0,12.0,0.0,,,0.0,4.0,6.0,2016.0,29.0,0.0,,,0.0,0.0,2016.0
621561103.0,2016,621561104.0,12.0,1.0,,,1.0,3.0,5.0,2016.0,46.0,0.0,,,,0.0,2016.0
621579104.0,2016,621579105.0,14.0,1.0,,,1.0,1.0,6.0,2016.0,34.0,0.0,,1.0,0.0,6.0,2016.0
621590103.0,2016,621590104.0,10.0,1.0,,,1.0,4.0,4.0,2016.0,33.0,0.0,,,0.0,6.0,2016.0
621591107.0,2016,621591108.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,32.0,0.0,,,0.0,6.0,2016.0
621598101.0,2016,621598105.0,14.0,1.0,,,1.0,4.0,9.0,2016.0,38.0,0.0,,,0.0,,2016.0
621623103.0,2016,621623104.0,14.0,0.0,,,1.0,3.0,9.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
621628103.0,2016,621628107.0,12.0,1.0,,,1.0,2.0,7.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
621639104.0,2016,621639105.0,11.0,0.0,,,1.0,4.0,5.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
621661101.0,2016,621661103.0,14.0,1.0,,,1.0,1.0,7.0,2016.0,44.0,0.0,,,0.0,,2016.0
621690104.0,2016,621690105.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
621693104.0,2016,621693105.0,12.0,1.0,,,1.0,1.0,5.0,2016.0,32.0,0.0,,,0.0,9.0,2016.0
621695102.0,2016,621695103.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,46.0,0.0,,,,12.0,2016.0
621723104.0,2016,621723105.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,42.0,0.0,,,0.0,12.0,2016.0
621730101.0,2016,621730103.0,10.0,0.0,,,1.0,1.0,3.0,2016.0,36.0,0.0,,,0.0,16.0,2016.0
621741102.0,2016,621741103.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,38.0,0.0,,,0.0,15.0,2016.0
621765102.0,2016,621765104.0,13.0,0.0,,,1.0,4.0,7.0,2016.0,37.0,0.0,,,0.0,0.0,2016.0
621775106.0,2016,621775105.0,11.0,1.0,,,1.0,4.0,4.0,2016.0,,,,,,,
621806103.0,2016,621806104.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
621808103.0,2016,621808105.0,10.0,1.0,,,1.0,3.0,3.0,2016.0,45.0,0.0,,,,0.0,2016.0
621819102.0,2016,621819103.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,,,,,,,
621834102.0,2016,621834103.0,15.0,1.0,,,1.0,2.0,9.0,2016.0,41.0,0.0,,,0.0,11.0,2016.0
621838101.0,2016,621838103.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
621847103.0,2016,621847104.0,13.0,0.0,,,1.0,2.0,6.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
621870105.0,2016,621870106.0,10.0,0.0,,,1.0,2.0,3.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
814671431.0,2016,814671401.0,14.0,1.0,,,1.0,4.0,7.0,2016.0,45.0,0.0,,,,4.0,2016.0
968562431.0,2016,968562401.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
995587431.0,2016,621161103.0,15.0,1.0,,,1.0,3.0,10.0,2016.0,45.0,0.0,,,,15.0,2016.0
110011101.0,2016,110011104.0,15.0,0.0,,,1.0,3.0,7.0,2016.0,43.0,0.0,,,0.0,6.0,2016.0
110043102.0,2016,110043104.0,14.0,0.0,,,1.0,3.0,7.0,2016.0,43.0,0.0,,,0.0,12.0,2016.0
120009104.0,2016,120009103.0,15.0,1.0,,,1.0,2.0,8.0,2016.0,43.0,0.0,,,0.0,16.0,2016.0
120014101.0,2016,120014105.0,10.0,1.0,,,1.0,1.0,5.0,2016.0,,,,,,,
130002101.0,2016,130002102.0,13.0,1.0,,,1.0,2.0,7.0,2016.0,47.0,0.0,,,,6.0,2016.0
130020104.0,2016,130020106.0,10.0,1.0,,,1.0,3.0,3.0,2016.0,42.0,0.0,,,0.0,0.0,2016.0
130030102.0,2016,130030104.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,47.0,0.0,,,,6.0,2016.0
130040101.0,2016,130040104.0,15.0,1.0,,,1.0,1.0,7.0,2016.0,47.0,0.0,,,,9.0,2016.0
130055101.0,2016,130055104.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,40.0,0.0,,,0.0,6.0,2016.0
130062101.0,2016,130062103.0,15.0,0.0,,,1.0,2.0,8.0,2016.0,43.0,0.0,,,0.0,9.0,2016.0
130083104.0,2016,130083106.0,12.0,0.0,,,1.0,3.0,6.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
130087101.0,2016,130087104.0,14.0,1.0,,,1.0,3.0,7.0,2016.0,43.0,0.0,,,0.0,9.0,2016.0
130104104.0,2016,130104106.0,10.0,1.0,,,1.0,1.0,4.0,2016.0,40.0,0.0,,,0.0,0.0,2016.0
130151102.0,2016,130151104.0,11.0,0.0,,,1.0,4.0,5.0,2016.0,38.0,0.0,,,0.0,,2016.0
130165101.0,2016,130165103.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,41.0,0.0,,,0.0,6.0,2016.0
130216104.0,2016,130216103.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130280102.0,2016,130280104.0,14.0,0.0,,,1.0,1.0,7.0,2016.0,44.0,0.0,,,0.0,9.0,2016.0
130289102.0,2016,130289104.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
130298102.0,2016,130298104.0,15.0,1.0,,,1.0,1.0,9.0,2016.0,49.0,0.0,,,,6.0,2016.0
130307101.0,2016,130307104.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
130328104.0,2016,130328103.0,14.0,1.0,,,1.0,2.0,9.0,2016.0,43.0,0.0,,,0.0,3.0,2016.0
130336104.0,2016,130336106.0,10.0,0.0,,1.0,1.0,3.0,1.0,2016.0,42.0,0.0,,,0.0,,2016.0
130389102.0,2016,130389104.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
130391104.0,2016,130391106.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,46.0,0.0,,,,7.0,2016.0
130397102.0,2016,130397104.0,13.0,0.0,,,1.0,4.0,7.0,2016.0,43.0,0.0,,,0.0,6.0,2016.0
130415102.0,2016,130415104.0,15.0,1.0,,,1.0,2.0,9.0,2016.0,48.0,0.0,,,,9.0,2016.0
130416101.0,2016,130416104.0,15.0,1.0,,,1.0,3.0,9.0,2016.0,49.0,0.0,,,,12.0,2016.0
130418101.0,2016,130418104.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,37.0,0.0,,,0.0,7.0,2016.0
130430103.0,2016,130430105.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,50.0,0.0,,,,0.0,2016.0
130442101.0,2016,130442103.0,12.0,0.0,,,1.0,4.0,5.0,2016.0,46.0,0.0,,,,0.0,2016.0
130452102.0,2016,130452104.0,13.0,1.0,,,1.0,4.0,7.0,2016.0,43.0,0.0,,,0.0,6.0,2016.0
130453101.0,2016,130453104.0,10.0,0.0,,,1.0,2.0,3.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130480101.0,2016,130480103.0,11.0,1.0,,,1.0,3.0,6.0,2016.0,43.0,0.0,,,0.0,12.0,2016.0
130489101.0,2016,130489106.0,10.0,0.0,,1.0,1.0,1.0,4.0,2016.0,42.0,0.0,,,0.0,12.0,2016.0
130491101.0,2016,130491104.0,10.0,1.0,,,1.0,2.0,3.0,2016.0,49.0,0.0,,,,5.0,2016.0
130493102.0,2016,130493104.0,14.0,1.0,,,1.0,3.0,7.0,2016.0,45.0,0.0,,,,9.0,2016.0
130495101.0,2016,130495104.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,46.0,0.0,,,,4.0,2016.0
130499102.0,2016,130499104.0,13.0,1.0,,,1.0,3.0,7.0,2016.0,43.0,0.0,,,0.0,9.0,2016.0
130517102.0,2016,130517104.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130523101.0,2016,130523103.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,43.0,0.0,,,0.0,9.0,2016.0
130545101.0,2016,130545104.0,12.0,1.0,,,0.0,3.0,5.0,2016.0,44.0,0.0,,,0.0,4.0,2016.0
130561102.0,2016,130561104.0,12.0,1.0,,,1.0,4.0,6.0,2016.0,43.0,0.0,,,0.0,1.0,2016.0
130566102.0,2016,130566104.0,15.0,1.0,,,1.0,2.0,9.0,2016.0,45.0,0.0,,,,9.0,2016.0
130601102.0,2016,130601104.0,14.0,0.0,,,1.0,4.0,8.0,2016.0,47.0,0.0,,,,10.0,2016.0
130602102.0,2016,130602104.0,12.0,1.0,,,1.0,1.0,7.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130622102.0,2016,130622104.0,12.0,0.0,,,1.0,3.0,7.0,2016.0,46.0,0.0,,,,0.0,2016.0
130646101.0,2016,130646104.0,14.0,0.0,,,1.0,2.0,8.0,2016.0,44.0,0.0,,,0.0,9.0,2016.0
130672101.0,2016,130672104.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,48.0,0.0,,,,9.0,2016.0
130673101.0,2016,130673104.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
130676101.0,2016,130676104.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,43.0,0.0,,,0.0,6.0,2016.0
130717101.0,2016,130717104.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
130719102.0,2016,130719104.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130733101.0,2016,130733104.0,10.0,0.0,,,1.0,2.0,5.0,2016.0,44.0,0.0,,,0.0,12.0,2016.0
130736101.0,2016,130736104.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
130766102.0,2016,130766104.0,13.0,1.0,,,1.0,1.0,6.0,2016.0,48.0,0.0,,,,9.0,2016.0
130793102.0,2016,130793104.0,12.0,1.0,,,1.0,3.0,6.0,2016.0,46.0,0.0,,,,0.0,2016.0
130794101.0,2016,130794104.0,13.0,1.0,,,1.0,4.0,7.0,2016.0,44.0,0.0,,,0.0,4.0,2016.0
130808102.0,2016,130808104.0,15.0,1.0,,,1.0,3.0,9.0,2016.0,55.0,0.0,,,,6.0,2016.0
130816101.0,2016,130816104.0,11.0,1.0,,,1.0,4.0,4.0,2016.0,46.0,0.0,,,,8.0,2016.0
130822101.0,2016,130822104.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,48.0,0.0,,,,9.0,2016.0
130823101.0,2016,130823104.0,11.0,0.0,,,1.0,2.0,4.0,2016.0,46.0,0.0,,,,6.0,2016.0
130832101.0,2016,130832104.0,14.0,0.0,,,1.0,2.0,8.0,2016.0,,,,,,,
130835101.0,2016,130835104.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
130836101.0,2016,130836104.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,45.0,0.0,,,,6.0,2016.0
130841101.0,2016,130841104.0,10.0,1.0,,,1.0,1.0,4.0,2016.0,36.0,0.0,,,0.0,4.0,2016.0
130863102.0,2016,130863104.0,11.0,1.0,,,1.0,3.0,4.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
130865102.0,2016,130865105.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,43.0,0.0,,,0.0,2.0,2016.0
130878101.0,2016,130878105.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
130882102.0,2016,130882104.0,14.0,0.0,,,1.0,1.0,8.0,2016.0,45.0,0.0,,,,8.0,2016.0
130883102.0,2016,130883104.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,43.0,0.0,,,0.0,9.0,2016.0
130897432.0,2016,130897104.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,46.0,0.0,,,,6.0,2016.0
130898101.0,2016,130898104.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
130904101.0,2016,130904531.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,45.0,0.0,,,,9.0,2016.0
130920102.0,2016,130920104.0,13.0,0.0,,,1.0,4.0,7.0,2016.0,44.0,0.0,,,0.0,9.0,2016.0
140039102.0,2016,140039104.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
140047101.0,2016,140047105.0,13.0,1.0,,,1.0,4.0,7.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
140069102.0,2016,140069104.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
140075102.0,2016,140075105.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,41.0,0.0,,,0.0,6.0,2016.0
140080103.0,2016,140080105.0,14.0,1.0,,,1.0,1.0,7.0,2016.0,40.0,0.0,,,0.0,4.0,2016.0
140096101.0,2016,140096104.0,15.0,1.0,,,1.0,1.0,8.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
140132104.0,2016,140132106.0,15.0,0.0,,,1.0,2.0,9.0,2016.0,41.0,0.0,,,0.0,,2016.0
140138102.0,2016,140138104.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,48.0,0.0,,,,9.0,2016.0
140150105.0,2016,140150108.0,14.0,1.0,,,1.0,2.0,8.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
140162105.0,2016,140162108.0,13.0,0.0,,,1.0,4.0,7.0,2016.0,,,,,,,
140177103.0,2016,140177105.0,11.0,0.0,,,0.0,2.0,4.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
140183101.0,2016,140183106.0,14.0,0.0,,,1.0,1.0,8.0,2016.0,46.0,0.0,,,,6.0,2016.0
