mother_pid,wav,child_pid,child_birth_y,child_age,child_gender,child_enroll,child_math,child_enroll2,child_eduy,child_wav,mother_birth_y,mother_age,mother_gender,mother_eth,mother_enroll2,mother_eduy,mother_birth_prov,mother_wav
620144104.0,2014,620144105.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
620167102.0,2014,620167103.0,2003.0,11.0,1.0,1.0,1.0,1.0,4.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
620168101.0,2014,620168103.0,2001.0,13.0,0.0,1.0,3.0,1.0,7.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
620174101.0,2014,620174103.0,1999.0,15.0,0.0,1.0,2.0,1.0,8.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
620192102.0,2014,620192103.0,1999.0,15.0,1.0,1.0,1.0,1.0,7.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
620204104.0,2014,620204105.0,2002.0,12.0,1.0,1.0,3.0,1.0,6.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
620213105.0,2014,620213104.0,2003.0,11.0,0.0,1.0,1.0,,6.0,2014.0,1979.0,35.0,0.0,17.0,0.0,9.0,,2014.0
620214102.0,2014,620214103.0,2000.0,14.0,0.0,1.0,3.0,1.0,9.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
620215104.0,2014,620215105.0,2002.0,12.0,0.0,1.0,3.0,1.0,7.0,2014.0,1975.0,39.0,0.0,,0.0,6.0,,2014.0
620230106.0,2014,620230107.0,2002.0,12.0,0.0,1.0,2.0,1.0,6.0,2014.0,1982.0,32.0,0.0,,0.0,5.0,,2014.0
620231104.0,2014,620231105.0,2004.0,10.0,0.0,1.0,4.0,1.0,6.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
620236104.0,2014,620236103.0,2002.0,12.0,1.0,1.0,1.0,,6.0,2014.0,1973.0,,0.0,1.0,0.0,6.0,,2014.0
620253106.0,2014,620253108.0,2003.0,11.0,0.0,1.0,4.0,1.0,6.0,2014.0,1983.0,31.0,0.0,,0.0,6.0,,2014.0
620257103.0,2014,620257102.0,2001.0,13.0,0.0,1.0,4.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
620274104.0,2014,620274105.0,2004.0,10.0,1.0,1.0,1.0,,3.0,2014.0,,,,,,,,
620302105.0,2014,620302106.0,2000.0,14.0,1.0,1.0,3.0,1.0,7.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
620305101.0,2014,620305104.0,1999.0,15.0,1.0,5.0,,0.0,7.0,2014.0,1982.0,32.0,0.0,,0.0,0.0,,2014.0
620308105.0,2014,620308106.0,2004.0,10.0,1.0,1.0,3.0,,5.0,2014.0,1984.0,30.0,0.0,,0.0,0.0,,2014.0
620310103.0,2014,620310105.0,2003.0,11.0,1.0,1.0,1.0,1.0,6.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
620327102.0,2014,620327103.0,2003.0,11.0,1.0,1.0,2.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,9.0,,2014.0
620331103.0,2014,620331104.0,2004.0,10.0,0.0,1.0,4.0,1.0,4.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
620340103.0,2014,620340104.0,2004.0,10.0,0.0,1.0,1.0,,6.0,2014.0,1979.0,35.0,0.0,1.0,0.0,12.0,,2014.0
620351102.0,2014,620351103.0,1999.0,15.0,1.0,1.0,2.0,1.0,8.0,2014.0,1971.0,43.0,0.0,1.0,0.0,6.0,,2014.0
620354102.0,2014,620354103.0,2003.0,11.0,0.0,1.0,1.0,1.0,4.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
620359101.0,2014,620359102.0,1999.0,15.0,0.0,1.0,1.0,,9.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
620361104.0,2014,620361105.0,2002.0,12.0,1.0,1.0,2.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,6.0,,2014.0
620381101.0,2014,620381103.0,2004.0,10.0,1.0,1.0,3.0,1.0,6.0,2014.0,1971.0,43.0,0.0,,0.0,12.0,,2014.0
620413101.0,2014,620413103.0,2003.0,11.0,1.0,1.0,1.0,,4.0,2014.0,1968.0,46.0,0.0,,,0.0,,2014.0
620414101.0,2014,620414103.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
620419101.0,2014,620419104.0,2001.0,13.0,0.0,1.0,3.0,1.0,6.0,2014.0,1978.0,36.0,0.0,,0.0,3.0,,2014.0
620421105.0,2014,620421107.0,2003.0,11.0,1.0,1.0,4.0,1.0,4.0,2014.0,1978.0,36.0,0.0,,0.0,4.0,,2014.0
620430106.0,2014,620430108.0,2004.0,10.0,0.0,1.0,3.0,1.0,4.0,2014.0,1985.0,29.0,0.0,,0.0,12.0,,2014.0
620432105.0,2014,620432106.0,1999.0,15.0,1.0,1.0,1.0,,10.0,2014.0,1967.0,47.0,0.0,,,,,2014.0
620440101.0,2014,620440103.0,2002.0,12.0,1.0,1.0,4.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
620446105.0,2014,620446107.0,1999.0,15.0,1.0,1.0,3.0,1.0,7.0,2014.0,,,,,,,,
620468104.0,2014,620468105.0,2001.0,13.0,1.0,1.0,1.0,1.0,9.0,2014.0,,,,,,,,
620508102.0,2014,620508103.0,2000.0,14.0,1.0,1.0,3.0,1.0,7.0,2014.0,1981.0,33.0,0.0,,0.0,6.0,,2014.0
620563104.0,2014,620563105.0,2003.0,11.0,1.0,1.0,4.0,1.0,4.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
620575102.0,2014,620575103.0,2002.0,12.0,1.0,1.0,4.0,1.0,3.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
620577104.0,2014,620577105.0,2002.0,12.0,0.0,1.0,1.0,1.0,6.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
620590104.0,2014,620590105.0,2003.0,11.0,1.0,1.0,3.0,1.0,6.0,2014.0,,,,,,,,
620593103.0,2014,620593104.0,2003.0,11.0,1.0,1.0,3.0,1.0,6.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
620594101.0,2014,620594103.0,2002.0,12.0,0.0,1.0,1.0,,6.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
620597101.0,2014,620597104.0,2001.0,13.0,1.0,1.0,3.0,1.0,7.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
620619101.0,2014,620619102.0,2001.0,13.0,1.0,1.0,4.0,1.0,7.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
620625102.0,2014,620625104.0,2000.0,14.0,1.0,1.0,3.0,1.0,7.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
620639104.0,2014,620639105.0,2004.0,10.0,0.0,1.0,1.0,,5.0,2014.0,,,,,,,,
620645104.0,2014,620645105.0,2001.0,13.0,0.0,1.0,3.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,9.0,,2014.0
620647104.0,2014,620647105.0,2002.0,12.0,0.0,1.0,2.0,1.0,5.0,2014.0,1976.0,38.0,0.0,,0.0,5.0,,2014.0
620667102.0,2014,620667103.0,2002.0,12.0,1.0,1.0,2.0,1.0,6.0,2014.0,1977.0,37.0,0.0,,0.0,16.0,,2014.0
620696102.0,2014,620696103.0,2001.0,13.0,1.0,1.0,2.0,1.0,6.0,2014.0,,,,,,,,
620734104.0,2014,620734105.0,2003.0,11.0,1.0,1.0,4.0,1.0,4.0,2014.0,1984.0,30.0,0.0,,0.0,6.0,,2014.0
620741104.0,2014,620741105.0,2002.0,12.0,0.0,1.0,3.0,1.0,5.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
620742104.0,2014,620742105.0,2001.0,13.0,0.0,1.0,2.0,1.0,6.0,2014.0,1984.0,30.0,0.0,,0.0,0.0,,2014.0
620747103.0,2014,620747104.0,2004.0,10.0,1.0,1.0,2.0,1.0,6.0,2014.0,1984.0,30.0,0.0,,0.0,9.0,,2014.0
620766531.0,2014,620766104.0,2003.0,11.0,0.0,1.0,3.0,1.0,3.0,2014.0,1981.0,33.0,0.0,1.0,0.0,0.0,,2014.0
620773101.0,2014,620773103.0,2004.0,10.0,0.0,1.0,1.0,,5.0,2014.0,1974.0,40.0,0.0,,0.0,16.0,,2014.0
620797101.0,2014,620797103.0,1999.0,15.0,1.0,1.0,4.0,1.0,8.0,2014.0,1973.0,41.0,0.0,,0.0,12.0,,2014.0
620802101.0,2014,620802103.0,2002.0,12.0,1.0,1.0,1.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,15.0,,2014.0
620804102.0,2014,620804103.0,2001.0,13.0,1.0,1.0,3.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,9.0,,2014.0
620817101.0,2014,620817103.0,2000.0,14.0,0.0,1.0,2.0,1.0,7.0,2014.0,1971.0,43.0,0.0,,0.0,8.0,,2014.0
620826104.0,2014,620826105.0,2001.0,13.0,1.0,1.0,1.0,,7.0,2014.0,1983.0,31.0,0.0,,0.0,8.0,,2014.0
620831101.0,2014,620831103.0,2000.0,14.0,1.0,1.0,3.0,1.0,8.0,2014.0,1974.0,40.0,0.0,,0.0,3.0,,2014.0
620837101.0,2014,620837103.0,2000.0,14.0,1.0,5.0,,0.0,7.0,2014.0,1980.0,34.0,0.0,,0.0,4.0,,2014.0
620839104.0,2014,620839105.0,2002.0,12.0,0.0,1.0,2.0,1.0,5.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
620842103.0,2014,620842531.0,2000.0,14.0,1.0,1.0,3.0,1.0,7.0,2014.0,1976.0,38.0,0.0,,0.0,6.0,,2014.0
620847105.0,2014,620847108.0,2002.0,12.0,0.0,1.0,3.0,1.0,2.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
620848101.0,2014,620848104.0,1999.0,15.0,1.0,1.0,1.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
620849104.0,2014,620849105.0,2000.0,14.0,0.0,1.0,3.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,6.0,,2014.0
620852103.0,2014,620852104.0,2002.0,12.0,1.0,1.0,4.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
620872101.0,2014,620872104.0,2003.0,11.0,0.0,1.0,3.0,1.0,4.0,2014.0,1981.0,33.0,0.0,,0.0,9.0,,2014.0
620879102.0,2014,620879103.0,2000.0,14.0,1.0,1.0,1.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,12.0,,2014.0
620888104.0,2014,620888105.0,2000.0,14.0,1.0,1.0,3.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,12.0,,2014.0
620901104.0,2014,620901105.0,2003.0,11.0,0.0,1.0,3.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
620910103.0,2014,620910104.0,1999.0,15.0,1.0,5.0,,0.0,9.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
620913103.0,2014,620913104.0,2000.0,14.0,0.0,1.0,3.0,1.0,7.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
620924104.0,2014,620924106.0,1999.0,15.0,1.0,1.0,3.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
620932101.0,2014,620932103.0,2001.0,13.0,1.0,1.0,2.0,1.0,5.0,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
620941102.0,2014,620941104.0,2003.0,11.0,1.0,1.0,3.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
620945104.0,2014,620945105.0,2000.0,14.0,1.0,1.0,1.0,1.0,1.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
620958102.0,2014,620958103.0,2003.0,11.0,0.0,1.0,2.0,,6.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
620965103.0,2014,620965104.0,2002.0,12.0,1.0,1.0,2.0,1.0,5.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
620966104.0,2014,620966105.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
620968101.0,2014,620968105.0,2001.0,13.0,1.0,1.0,1.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
620969103.0,2014,620969104.0,2001.0,13.0,0.0,1.0,3.0,,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
620977102.0,2014,620977103.0,2000.0,14.0,1.0,1.0,2.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,8.0,,2014.0
620979102.0,2014,620979103.0,2003.0,11.0,1.0,1.0,4.0,1.0,5.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
620980102.0,2014,620980103.0,2004.0,10.0,0.0,1.0,1.0,1.0,4.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
620985104.0,2014,620985105.0,1999.0,15.0,0.0,1.0,2.0,1.0,8.0,2014.0,1977.0,37.0,0.0,,0.0,4.0,,2014.0
621009104.0,2014,621009105.0,2001.0,13.0,1.0,1.0,3.0,,7.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
621011104.0,2014,621011105.0,1999.0,15.0,1.0,1.0,3.0,1.0,9.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
621033103.0,2014,621033104.0,2000.0,14.0,0.0,1.0,2.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,1.0,,2014.0
621039102.0,2014,621039104.0,2002.0,12.0,0.0,1.0,4.0,1.0,5.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
621052104.0,2014,621052105.0,2004.0,10.0,0.0,1.0,3.0,1.0,4.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
621054101.0,2014,621054103.0,2002.0,12.0,1.0,1.0,1.0,1.0,6.0,2014.0,1975.0,39.0,0.0,,0.0,9.0,,2014.0
621057102.0,2014,621057103.0,2000.0,14.0,1.0,1.0,4.0,1.0,6.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
621063101.0,2014,621063104.0,2001.0,13.0,1.0,1.0,2.0,1.0,9.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
621071104.0,2014,621071105.0,1999.0,15.0,1.0,1.0,2.0,1.0,10.0,2014.0,1975.0,39.0,0.0,,0.0,9.0,,2014.0
621073104.0,2014,621073105.0,2004.0,10.0,1.0,1.0,2.0,,6.0,2014.0,1978.0,36.0,0.0,,0.0,9.0,,2014.0
621080104.0,2014,621080105.0,2004.0,10.0,1.0,1.0,2.0,1.0,6.0,2014.0,1983.0,31.0,0.0,,0.0,6.0,,2014.0
621089101.0,2014,621089103.0,2001.0,13.0,1.0,1.0,2.0,1.0,4.0,2014.0,1979.0,35.0,0.0,,0.0,3.0,,2014.0
621091102.0,2014,621091103.0,2000.0,14.0,1.0,1.0,4.0,1.0,7.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
621097101.0,2014,621097103.0,1999.0,15.0,1.0,1.0,4.0,1.0,7.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
621098102.0,2014,621098103.0,2002.0,12.0,0.0,1.0,4.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
621099102.0,2014,621099103.0,2000.0,14.0,1.0,1.0,3.0,0.0,4.0,2014.0,1981.0,33.0,0.0,1.0,0.0,0.0,,2014.0
621101102.0,2014,621101103.0,1999.0,15.0,1.0,5.0,,0.0,6.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
621103101.0,2014,621103103.0,2001.0,13.0,0.0,1.0,3.0,1.0,7.0,2014.0,1980.0,34.0,0.0,,0.0,0.0,,2014.0
621106102.0,2014,621106103.0,1999.0,15.0,1.0,1.0,4.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
621110104.0,2014,621110106.0,1999.0,15.0,0.0,1.0,1.0,1.0,7.0,2014.0,,,,,,,,
621112103.0,2014,621112104.0,1999.0,15.0,1.0,1.0,3.0,1.0,10.0,2014.0,,,,,,,,
621118106.0,2014,621118107.0,2004.0,10.0,0.0,1.0,3.0,,5.0,2014.0,1985.0,29.0,0.0,,0.0,6.0,,2014.0
621121102.0,2014,621121103.0,2001.0,13.0,0.0,1.0,3.0,1.0,7.0,2014.0,1983.0,31.0,0.0,1.0,0.0,1.0,,2014.0
621122104.0,2014,621122105.0,2000.0,14.0,0.0,1.0,3.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
621126104.0,2014,621126106.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
621135104.0,2014,621135105.0,2004.0,10.0,0.0,1.0,1.0,1.0,4.0,2014.0,1985.0,29.0,0.0,,0.0,0.0,,2014.0
621138104.0,2014,621138105.0,2002.0,12.0,1.0,1.0,3.0,1.0,4.0,2014.0,1980.0,34.0,0.0,1.0,0.0,0.0,,2014.0
621144101.0,2014,621144103.0,2001.0,13.0,1.0,1.0,4.0,1.0,3.0,2014.0,1982.0,32.0,0.0,,0.0,0.0,,2014.0
621202102.0,2014,621202104.0,2004.0,10.0,1.0,1.0,3.0,1.0,3.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
621204102.0,2014,621204103.0,2001.0,13.0,0.0,1.0,3.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
621208102.0,2014,621208103.0,2004.0,10.0,1.0,1.0,3.0,1.0,4.0,2014.0,1972.0,42.0,0.0,,0.0,6.0,,2014.0
621211104.0,2014,621211105.0,2003.0,11.0,1.0,1.0,2.0,1.0,7.0,2014.0,1985.0,29.0,0.0,,0.0,6.0,,2014.0
621213108.0,2014,621213109.0,2004.0,10.0,0.0,1.0,2.0,1.0,4.0,2014.0,1986.0,28.0,0.0,,0.0,0.0,,2014.0
621217103.0,2014,621217105.0,2001.0,13.0,1.0,1.0,4.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
621223104.0,2014,621223105.0,2003.0,11.0,0.0,1.0,3.0,1.0,6.0,2014.0,1986.0,28.0,0.0,,0.0,0.0,,2014.0
621226103.0,2014,621226104.0,2003.0,11.0,1.0,1.0,3.0,1.0,5.0,2014.0,1984.0,30.0,0.0,,0.0,0.0,,2014.0
621228104.0,2014,621228105.0,2004.0,10.0,0.0,1.0,1.0,1.0,6.0,2014.0,,,,,,,,
621237101.0,2014,621237104.0,2002.0,12.0,1.0,1.0,1.0,1.0,6.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
621241103.0,2014,621241104.0,2004.0,10.0,1.0,1.0,3.0,1.0,3.0,2014.0,1985.0,29.0,0.0,,0.0,9.0,,2014.0
621249101.0,2014,621249103.0,2004.0,10.0,0.0,1.0,4.0,1.0,4.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
621253102.0,2014,621253103.0,1999.0,15.0,1.0,1.0,1.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,4.0,,2014.0
621260103.0,2014,621260105.0,2001.0,13.0,0.0,1.0,1.0,1.0,4.0,2014.0,1983.0,31.0,0.0,,0.0,5.0,,2014.0
621266101.0,2014,621266105.0,2002.0,12.0,1.0,1.0,2.0,,6.0,2014.0,1975.0,39.0,0.0,1.0,0.0,12.0,,2014.0
621278102.0,2014,621278103.0,2004.0,10.0,1.0,1.0,2.0,1.0,4.0,2014.0,,,,,,,,
621279107.0,2014,621279108.0,2004.0,10.0,1.0,1.0,3.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
621325102.0,2014,621325103.0,1999.0,15.0,1.0,5.0,,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,1.0,,2014.0
621341107.0,2014,621341104.0,2002.0,12.0,0.0,1.0,1.0,1.0,6.0,2014.0,1983.0,31.0,0.0,,0.0,9.0,,2014.0
621342101.0,2014,621342104.0,1999.0,15.0,1.0,1.0,3.0,1.0,7.0,2014.0,1982.0,32.0,0.0,,0.0,9.0,,2014.0
621346101.0,2014,621346104.0,1999.0,15.0,0.0,1.0,4.0,1.0,8.0,2014.0,1979.0,35.0,0.0,,0.0,12.0,,2014.0
621359103.0,2014,621359104.0,2004.0,10.0,0.0,1.0,2.0,1.0,3.0,2014.0,1979.0,35.0,0.0,,0.0,9.0,,2014.0
621407103.0,2014,621407104.0,2002.0,12.0,1.0,1.0,2.0,1.0,6.0,2014.0,1980.0,34.0,0.0,1.0,0.0,9.0,,2014.0
621424102.0,2014,621424103.0,2002.0,12.0,1.0,1.0,1.0,1.0,6.0,2014.0,1974.0,40.0,0.0,,0.0,15.0,,2014.0
621446101.0,2014,621446103.0,2002.0,12.0,1.0,1.0,2.0,1.0,7.0,2014.0,1976.0,38.0,0.0,,0.0,10.0,,2014.0
621461104.0,2014,621461105.0,2002.0,12.0,1.0,1.0,2.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
621464102.0,2014,621464103.0,2002.0,12.0,0.0,1.0,3.0,1.0,5.0,2014.0,,,,,,,,
621477104.0,2014,621477105.0,2002.0,12.0,0.0,1.0,1.0,1.0,5.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
621484101.0,2014,621484104.0,2004.0,10.0,0.0,1.0,1.0,1.0,3.0,2014.0,1982.0,32.0,0.0,,0.0,7.0,,2014.0
621486106.0,2014,621486104.0,2001.0,13.0,0.0,1.0,4.0,1.0,7.0,2014.0,1988.0,26.0,0.0,,0.0,9.0,,2014.0
621488104.0,2014,621488105.0,2002.0,12.0,0.0,1.0,1.0,1.0,6.0,2014.0,1981.0,33.0,0.0,,0.0,5.0,,2014.0
621489101.0,2014,621489106.0,2003.0,11.0,0.0,1.0,3.0,1.0,5.0,2014.0,1985.0,29.0,0.0,,0.0,0.0,,2014.0
621491104.0,2014,621491105.0,2000.0,14.0,0.0,1.0,3.0,1.0,8.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
621518102.0,2014,621518103.0,2000.0,14.0,0.0,1.0,4.0,,8.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
621539102.0,2014,621539103.0,2000.0,14.0,1.0,1.0,3.0,1.0,2.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
621544102.0,2014,621544103.0,2003.0,11.0,0.0,1.0,4.0,1.0,5.0,2014.0,1988.0,26.0,0.0,,0.0,0.0,,2014.0
621548106.0,2014,621548105.0,2003.0,11.0,0.0,1.0,3.0,1.0,6.0,2014.0,1986.0,28.0,0.0,,0.0,0.0,,2014.0
621550102.0,2014,621550103.0,1999.0,15.0,1.0,1.0,3.0,1.0,8.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
621561103.0,2014,621561104.0,2004.0,10.0,1.0,1.0,4.0,1.0,3.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
621579104.0,2014,621579105.0,2002.0,12.0,1.0,1.0,1.0,,5.0,2014.0,1982.0,32.0,0.0,,0.0,6.0,,2014.0
621584106.0,2014,621584107.0,2002.0,12.0,0.0,1.0,1.0,,6.0,2014.0,1981.0,33.0,0.0,,0.0,0.0,,2014.0
621585104.0,2014,621585105.0,1999.0,15.0,1.0,1.0,2.0,,9.0,2014.0,,,,,,,,
621586101.0,2014,621586103.0,2004.0,10.0,0.0,1.0,3.0,,5.0,2014.0,,,,,,,,
621587103.0,2014,621587104.0,1999.0,15.0,0.0,1.0,2.0,1.0,10.0,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
621597103.0,2014,621597104.0,1999.0,15.0,0.0,1.0,2.0,1.0,12.0,2014.0,1978.0,36.0,0.0,,0.0,12.0,,2014.0
621598101.0,2014,621598105.0,2002.0,12.0,1.0,1.0,3.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,9.0,,2014.0
621623103.0,2014,621623104.0,2002.0,12.0,0.0,1.0,3.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
621650104.0,2014,621650105.0,2000.0,14.0,1.0,1.0,3.0,1.0,9.0,2014.0,,,,,,,,
621661101.0,2014,621661103.0,2002.0,12.0,1.0,1.0,1.0,1.0,5.0,2014.0,1972.0,42.0,0.0,,0.0,15.0,,2014.0
621672101.0,2014,621672103.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,15.0,,2014.0
621678101.0,2014,621678102.0,1999.0,15.0,0.0,1.0,1.0,1.0,12.0,2014.0,1975.0,39.0,0.0,,0.0,15.0,,2014.0
621684102.0,2014,621684103.0,2000.0,14.0,1.0,1.0,2.0,1.0,7.0,2014.0,1972.0,42.0,0.0,,0.0,16.0,,2014.0
621690104.0,2014,621690105.0,2004.0,10.0,0.0,1.0,2.0,1.0,5.0,2014.0,1981.0,33.0,0.0,,0.0,9.0,,2014.0
621691104.0,2014,621691105.0,2000.0,14.0,0.0,1.0,2.0,1.0,7.0,2014.0,1975.0,39.0,0.0,,0.0,12.0,,2014.0
621695102.0,2014,621695103.0,2003.0,11.0,0.0,1.0,1.0,1.0,5.0,2014.0,1970.0,44.0,0.0,,0.0,12.0,,2014.0
621705101.0,2014,621705103.0,1999.0,15.0,0.0,1.0,4.0,1.0,10.0,2014.0,1975.0,39.0,0.0,,0.0,8.0,,2014.0
621710101.0,2014,621710105.0,2000.0,14.0,1.0,1.0,4.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,9.0,,2014.0
621723104.0,2014,621723105.0,2003.0,11.0,1.0,1.0,3.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,12.0,,2014.0
621765102.0,2014,621765104.0,2003.0,11.0,0.0,1.0,4.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
621766104.0,2014,621766107.0,2001.0,13.0,1.0,1.0,1.0,1.0,7.0,2014.0,1981.0,33.0,0.0,,0.0,10.0,,2014.0
621782102.0,2014,621782104.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1971.0,43.0,0.0,,0.0,0.0,,2014.0
621803102.0,2014,621803103.0,2004.0,10.0,0.0,1.0,4.0,,4.0,2014.0,,,,,,,,
621806103.0,2014,621806104.0,2003.0,11.0,0.0,1.0,2.0,,5.0,2014.0,,,,,,,,
621816104.0,2014,621816105.0,1999.0,15.0,0.0,1.0,1.0,1.0,7.0,2014.0,1975.0,39.0,0.0,,0.0,9.0,,2014.0
621819102.0,2014,621819103.0,2004.0,10.0,1.0,1.0,1.0,1.0,4.0,2014.0,,,,,,,,
621834102.0,2014,621834103.0,2001.0,13.0,1.0,1.0,1.0,,9.0,2014.0,1975.0,39.0,0.0,,0.0,11.0,,2014.0
621835101.0,2014,621835103.0,2000.0,14.0,1.0,1.0,1.0,1.0,9.0,2014.0,1983.0,31.0,0.0,,0.0,6.0,,2014.0
621838101.0,2014,621838103.0,2003.0,11.0,0.0,1.0,2.0,1.0,5.0,2014.0,1980.0,34.0,0.0,,0.0,6.0,,2014.0
